,Date,Motorspeed(%),Actual(m3/h),Actual(Nm3/h),Actual(m3),Actual(Nm3),Filter Press.(hPa),Air Pressure(hPa),Outdoor Temp.('C),Filter Temp.('C),Chamber Temp.('C),Temperature orifice('C),Rel.Humidity(%),Magazine Position,Sample ID
16,2023-12-07 01:30:00,40.9,2.3,2.37,34.473,35.437,71.0,1010.0,-8.8,19.2,20.7,26.1,85.8,1.0,
17,2023-12-07 02:30:00,41.0,2.3,2.38,36.77,37.811,72.1,1011.0,-9.2,19.4,20.7,26.4,86.0,1.0,
18,2023-12-07 03:30:00,41.1,2.3,2.38,39.068,40.192,72.9,1011.0,-9.9,19.5,20.6,26.5,86.5,1.0,
19,2023-12-07 04:30:00,41.1,2.3,2.39,41.366,42.578,72.1,1011.0,-10.4,19.5,20.7,26.6,87.4,1.0,
20,2023-12-07 05:30:00,41.0,2.3,2.39,43.663,44.965,71.8,1011.0,-10.4,19.5,20.6,26.6,87.5,1.0,
21,2023-12-07 06:30:00,41.2,2.3,2.39,45.961,47.353,73.2,1012.0,-10.4,19.7,20.7,26.8,86.9,1.0,
22,2023-12-07 07:30:00,41.2,2.3,2.39,48.259,49.744,72.6,1012.0,-10.6,19.8,20.6,26.8,86.2,1.0,
23,2023-12-07 08:30:00,41.3,2.3,2.39,50.556,52.138,72.1,1013.0,-10.9,19.8,20.6,26.9,86.1,1.0,
24,2023-12-07 09:30:00,41.3,2.3,2.4,52.854,54.536,72.9,1013.0,-11.1,19.8,20.7,27.0,86.3,1.0,
25,2023-12-07 10:30:00,41.2,2.3,2.4,55.151,56.935,72.6,1014.0,-11.2,19.8,20.7,26.8,85.1,1.0,
26,2023-12-07 10:30:03,41.2,2.3,2.39,55.153,56.937,73.5,1014.0,-10.9,19.8,21.2,26.8,83.1,1.0,
27,2023-12-07 10:30:25,41.2,2.3,2.38,55.153,56.937,74.3,1010.0,-9.3,17.6,20.7,24.5,84.0,1.0,
28,2023-12-09 09:32:01,0.0,0.0,0.0,0.0,0.0,0.9,1011.0,-14.5,19.8,21.2,17.2,82.6,1.0,
29,2023-12-09 09:32:02,0.0,0.0,0.0,0.0,0.0,0.0,1011.0,-14.5,19.8,21.2,17.4,82.5,1.0,
30,2023-12-09 10:32:02,39.5,2.29,2.42,2.294,2.417,68.3,1010.0,-14.5,8.6,20.2,12.1,83.1,1.0,
31,2023-12-09 11:32:02,40.1,2.3,2.42,4.591,4.837,67.6,1010.0,-14.3,8.8,21.1,14.1,82.3,1.0,
32,2023-12-09 12:32:02,40.1,2.3,2.42,6.889,7.27,67.8,1009.0,-14.1,9.7,21.2,15.7,81.7,1.0,
33,2023-12-09 13:32:02,40.3,2.3,2.41,9.187,9.684,69.1,1009.0,-14.0,10.3,21.0,16.6,80.8,1.0,
34,2023-12-09 14:32:02,40.3,2.3,2.41,11.484,12.132,69.1,1008.0,-14.1,10.7,20.9,17.2,81.4,1.0,
35,2023-12-09 15:32:02,40.5,2.3,2.41,13.782,14.544,69.0,1008.0,-14.1,11.1,20.9,17.7,81.9,1.0,
36,2023-12-09 16:32:02,40.5,2.3,2.41,16.08,16.966,69.5,1008.0,-14.2,11.3,20.9,18.0,82.8,1.0,
37,2023-12-09 17:32:02,40.6,2.3,2.42,18.377,19.381,69.8,1007.0,-14.5,11.6,20.8,18.4,82.6,1.0,
38,2023-12-09 18:32:02,40.7,2.3,2.42,20.675,22.03,69.5,1007.0,-14.8,11.8,20.8,18.7,82.5,1.0,
39,2023-12-09 19:32:02,40.8,2.3,2.42,22.973,24.456,71.2,1007.0,-14.8,12.1,20.7,19.0,83.1,1.0,
40,2023-12-09 20:32:02,40.8,2.3,2.42,25.27,26.873,70.6,1007.0,-14.8,12.5,20.7,19.4,83.7,1.0,
41,2023-12-09 21:32:02,40.8,2.3,2.41,27.568,29.287,70.3,1006.0,-14.6,12.8,20.7,19.8,83.9,1.0,
42,2023-12-09 22:32:02,40.8,2.3,2.41,29.866,31.7,70.2,1006.0,-14.6,13.1,20.7,20.1,84.0,1.0,
43,2023-12-09 23:32:02,40.9,2.3,2.41,32.163,34.112,71.3,1006.0,-14.6,13.3,20.6,20.4,84.2,1.0,
44,2023-12-10 00:32:02,40.8,2.3,2.41,34.461,36.521,71.6,1006.0,-14.3,13.6,20.6,20.7,84.6,1.0,
45,2023-12-10 01:32:02,40.8,2.3,2.4,36.759,38.926,71.0,1005.0,-14.0,13.9,20.6,21.1,84.8,1.0,
46,2023-12-10 02:32:02,40.7,2.3,2.4,39.056,41.326,71.5,1005.0,-13.7,14.2,20.6,21.4,85.1,1.0,
47,2023-12-10 03:32:02,40.8,2.3,2.4,41.354,43.724,71.0,1004.0,-13.4,14.6,20.6,21.8,85.4,1.0,
48,2023-12-10 04:32:02,40.8,2.3,2.4,43.652,46.12,70.7,1004.0,-13.3,14.9,20.6,22.2,85.7,1.0,
49,2023-12-10 05:32:02,40.9,2.3,2.4,45.95,48.516,71.5,1004.0,-13.4,15.2,20.6,22.5,85.9,1.0,
50,2023-12-10 06:32:02,40.9,2.3,2.39,48.247,50.91,71.7,1003.0,-13.3,15.5,20.6,22.9,86.4,1.0,
51,2023-12-10 07:32:02,40.9,2.3,2.39,50.545,53.303,72.0,1003.0,-13.1,15.8,20.6,23.2,86.6,1.0,
52,2023-12-10 08:32:02,41.0,2.3,2.39,52.843,55.695,72.3,1003.0,-13.0,16.0,20.6,23.4,86.5,1.0,
53,2023-12-10 09:31:03,41.0,2.3,2.39,55.103,58.047,72.0,1003.0,-13.1,16.2,20.6,23.6,86.7,1.0,
54,2023-12-10 09:31:25,41.0,2.3,2.41,55.103,58.047,72.0,1007.0,-14.0,12.8,20.7,19.6,84.0,1.0,
55,2023-12-12 10:43:59,0.0,0.0,0.0,0.0,0.0,0.0,994.0,-6.7,16.2,21.7,21.6,85.0,1.0,
56,2023-12-12 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,994.0,-6.7,29.0,20.5,21.2,84.7,1.0,
57,2023-12-12 12:00:00,39.1,2.29,2.31,2.295,2.314,66.3,994.0,-6.6,16.0,20.8,17.1,84.8,1.0,
58,2023-12-12 13:00:00,39.4,2.3,2.31,4.592,4.624,65.6,994.0,-6.3,15.8,20.8,18.7,83.1,1.0,
59,2023-12-12 14:00:00,39.6,2.3,2.31,6.89,6.976,65.7,994.0,-6.5,16.3,20.7,20.0,83.1,1.0,
60,2023-12-12 15:00:00,39.8,2.3,2.31,9.188,9.289,66.0,994.0,-6.8,16.8,20.6,20.9,83.4,1.0,
61,2023-12-12 16:00:00,39.9,2.3,2.32,11.485,11.606,67.6,994.0,-7.1,17.2,20.6,21.6,85.2,1.0,
62,2023-12-12 17:00:00,40.0,2.3,2.32,13.783,13.926,66.2,994.0,-7.5,17.5,20.6,22.3,84.5,1.0,
63,2023-12-12 18:00:00,40.0,2.3,2.32,16.081,16.249,66.4,994.0,-7.8,17.8,20.6,22.8,84.8,1.0,
64,2023-12-12 19:00:00,40.2,2.3,2.33,18.378,18.576,67.5,994.0,-8.2,18.1,20.6,23.3,84.6,1.0,
65,2023-12-12 20:00:00,40.3,2.3,2.33,20.676,20.906,66.6,994.0,-8.5,18.4,20.6,23.7,84.8,1.0,
66,2023-12-12 21:00:00,40.4,2.3,2.33,22.974,23.238,68.0,994.0,-8.8,18.7,20.6,24.1,84.3,1.0,
67,2023-12-12 22:00:00,40.5,2.3,2.34,25.272,25.574,68.0,994.0,-9.1,19.0,20.6,24.5,83.9,1.0,
68,2023-12-12 23:00:00,40.5,2.3,2.34,27.569,27.911,68.6,995.0,-9.3,19.2,20.7,24.7,83.6,1.0,
69,2023-12-13 00:00:00,40.5,2.3,2.34,29.867,30.249,68.2,995.0,-9.3,19.4,20.6,24.9,83.4,1.0,
70,2023-12-13 01:00:00,40.5,2.3,2.34,32.165,32.589,68.5,995.0,-9.5,19.6,20.6,25.1,84.1,1.0,
71,2023-12-13 02:00:00,40.5,2.3,2.34,34.462,34.929,68.5,995.0,-9.6,19.8,20.7,25.3,83.6,1.0,
72,2023-12-13 03:00:00,40.6,2.3,2.34,36.76,37.272,69.6,995.0,-9.8,19.9,20.6,25.5,83.4,1.0,
73,2023-12-13 04:00:00,40.7,2.3,2.34,39.058,39.616,69.0,995.0,-10.0,20.1,20.7,25.6,83.2,1.0,
74,2023-12-13 05:00:00,40.8,2.3,2.35,41.356,41.964,68.2,995.0,-10.3,20.1,20.6,25.7,83.3,1.0,
75,2023-12-13 06:00:00,40.9,2.3,2.35,43.653,44.314,69.3,995.0,-10.7,20.2,20.7,25.7,83.0,1.0,
76,2023-12-13 07:00:00,41.0,2.3,2.36,45.951,46.669,69.0,995.0,-11.1,20.2,20.6,25.8,82.4,1.0,
77,2023-12-13 08:00:00,41.0,2.3,2.36,48.249,49.028,69.6,995.0,-11.5,20.2,20.7,25.7,82.5,1.0,
78,2023-12-13 09:00:00,41.0,2.3,2.36,50.546,51.39,69.3,995.0,-11.8,20.1,20.6,25.7,83.7,1.0,
79,2023-12-13 10:00:00,40.8,2.3,2.36,52.844,53.755,70.1,996.0,-12.0,20.1,20.6,25.7,83.3,1.0,
80,2023-12-13 11:00:00,40.8,2.3,2.36,55.142,56.119,69.6,996.0,-12.0,20.1,20.6,25.7,81.8,1.0,
81,2023-12-13 11:00:03,40.8,2.3,2.36,55.144,56.121,70.2,996.0,-12.0,20.1,21.3,25.8,81.8,1.0,
82,2023-12-13 11:00:25,40.8,2.3,2.34,55.144,56.121,69.9,995.0,-9.2,18.8,20.6,23.8,83.7,1.0,
83,2023-12-15 09:57:26,0.0,0.0,0.0,0.0,0.0,0.1,986.0,-8.8,33.1,20.8,19.6,87.6,1.0,
84,2023-12-15 10:00:00,0.0,0.0,0.0,0.0,0.0,0.7,985.0,-8.8,25.6,20.4,19.6,87.6,1.0,
85,2023-12-15 11:00:00,39.4,2.29,2.31,2.295,2.307,69.4,985.0,-8.6,12.5,20.9,15.6,87.7,1.0,
86,2023-12-15 12:00:00,40.0,2.3,2.31,4.592,4.613,70.4,985.0,-8.4,12.7,20.8,17.9,88.2,1.0,
87,2023-12-15 13:00:00,40.1,2.3,2.3,6.89,6.917,70.2,985.0,-8.1,13.9,20.7,19.8,88.7,1.0,
88,2023-12-15 14:00:00,40.1,2.3,2.3,9.188,9.216,70.1,985.0,-7.5,14.7,20.6,21.0,88.2,1.0,
89,2023-12-15 15:00:00,40.2,2.3,2.3,11.485,11.512,70.3,985.0,-7.1,15.6,20.6,22.0,86.0,1.0,
90,2023-12-15 16:00:00,40.3,2.3,2.3,13.783,13.809,71.4,985.0,-7.1,16.3,20.6,22.9,84.7,1.0,
91,2023-12-15 17:00:00,40.4,2.3,2.3,16.081,16.112,70.2,986.0,-7.7,16.8,20.6,23.8,84.8,1.0,
92,2023-12-15 18:00:00,40.7,2.3,2.31,18.378,18.419,71.3,987.0,-7.9,17.2,20.6,24.5,85.5,1.0,
93,2023-12-15 19:00:00,40.7,2.3,2.31,20.676,20.731,72.6,987.0,-8.2,17.8,20.7,25.1,85.5,1.0,
94,2023-12-15 20:00:00,40.9,2.3,2.32,22.974,23.049,72.0,988.0,-8.8,18.3,20.7,25.6,84.1,1.0,
95,2023-12-15 21:00:00,40.9,2.3,2.32,25.271,25.373,71.4,988.0,-9.5,18.7,20.6,26.1,82.7,1.0,
96,2023-12-15 22:00:00,41.1,2.3,2.33,27.569,27.703,72.6,989.0,-9.9,19.0,20.7,26.4,83.6,1.0,
97,2023-12-15 23:00:00,41.2,2.3,2.34,29.867,30.042,73.9,989.0,-10.8,19.2,20.7,26.7,85.3,1.0,
98,2023-12-16 00:00:00,41.3,2.3,2.35,32.164,32.388,73.3,990.0,-11.5,19.4,20.6,26.9,85.9,1.0,
99,2023-12-16 01:00:00,41.3,2.3,2.35,34.462,34.737,73.3,990.0,-11.7,19.5,20.7,27.0,85.6,1.0,
100,2023-12-16 02:00:00,41.2,2.3,2.35,36.76,37.084,74.2,991.0,-11.4,19.7,20.6,27.2,85.3,1.0,
101,2023-12-16 03:00:00,41.2,2.3,2.35,39.058,39.43,73.0,991.0,-11.1,20.0,20.6,27.5,85.3,1.0,
102,2023-12-16 04:00:00,41.2,2.3,2.34,41.355,41.773,74.4,992.0,-10.7,20.2,20.6,27.8,85.0,1.0,
103,2023-12-16 05:00:00,41.1,2.3,2.34,43.653,44.115,74.1,992.0,-10.5,20.4,20.6,28.0,84.7,1.0,
104,2023-12-16 06:00:00,41.1,2.3,2.34,45.951,46.455,73.8,993.0,-10.0,20.6,20.6,28.2,85.0,1.0,
105,2023-12-16 07:00:00,41.0,2.3,2.34,48.248,48.791,74.1,993.0,-9.6,20.9,20.6,28.5,87.7,1.0,
106,2023-12-16 08:00:00,40.9,2.3,2.33,50.546,51.121,74.7,993.0,-8.9,21.1,20.6,28.7,88.4,1.0,
107,2023-12-16 09:00:00,40.8,2.3,2.33,52.844,53.448,73.5,994.0,-8.3,21.5,20.6,29.0,90.1,1.0,
108,2023-12-16 10:00:00,40.7,2.3,2.32,55.142,55.769,73.7,994.0,-7.4,21.8,20.5,29.4,88.1,1.0,
109,2023-12-16 10:00:03,40.8,2.3,2.32,55.143,55.771,73.2,995.0,-7.1,22.3,19.7,29.4,87.6,1.0,
110,2023-12-16 10:00:25,40.8,2.3,2.32,55.143,55.771,73.2,989.0,-9.2,18.2,20.7,25.2,86.1,1.0,
111,2023-12-20 09:53:20,0.0,0.0,0.0,0.0,0.0,0.0,972.0,3.2,22.3,19.7,28.4,86.6,1.0,
112,2023-12-20 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,972.0,3.1,31.0,19.5,28.2,86.9,1.0,
113,2023-12-20 11:00:00,39.1,2.29,2.18,2.295,2.179,68.6,972.0,3.2,21.8,20.7,25.7,87.0,1.0,
114,2023-12-20 12:00:00,39.6,2.3,2.18,4.592,4.36,68.7,972.0,3.3,22.5,20.6,27.9,87.0,1.0,
115,2023-12-20 13:00:00,39.7,2.3,2.18,6.89,6.541,68.0,972.0,3.3,23.7,20.6,29.5,88.9,1.0,
116,2023-12-20 14:00:00,39.6,2.3,2.18,9.188,8.721,68.5,972.0,3.3,24.3,20.6,30.1,88.8,1.0,
117,2023-12-20 15:00:00,40.0,2.3,2.18,11.485,10.902,69.3,972.0,3.3,25.2,20.3,31.1,89.1,1.0,
118,2023-12-20 16:00:00,40.0,2.3,2.18,13.783,13.085,68.9,972.0,3.0,25.9,20.1,31.9,91.3,1.0,
119,2023-12-20 17:00:00,40.1,2.3,2.19,16.081,15.27,68.3,972.0,2.8,26.5,19.9,32.6,90.6,1.0,
120,2023-12-20 18:00:00,40.2,2.3,2.19,18.379,17.457,68.6,973.0,2.7,27.0,20.6,33.3,90.7,1.0,
121,2023-12-20 19:00:00,40.2,2.3,2.19,20.676,19.644,68.5,973.0,2.7,27.7,21.3,34.0,89.9,1.0,
122,2023-12-20 20:00:00,40.3,2.3,2.19,22.974,21.834,69.0,973.0,2.5,28.5,22.1,34.6,89.6,1.0,
123,2023-12-20 21:00:00,40.4,2.3,2.19,25.272,24.025,68.9,973.0,2.4,29.2,22.6,35.1,85.0,1.0,
124,2023-12-20 22:00:00,40.5,2.3,2.19,27.569,26.218,69.2,973.0,2.2,30.3,23.3,35.7,84.6,1.0,
125,2023-12-20 23:00:00,40.5,2.3,2.19,29.867,28.41,68.6,973.0,2.1,34.4,23.8,36.2,84.5,1.0,
126,2023-12-21 00:00:00,40.7,2.3,2.19,32.165,30.604,69.1,973.0,1.9,42.7,24.2,36.7,84.3,1.0,
127,2023-12-21 01:00:00,40.7,2.3,2.19,34.462,32.824,69.6,972.0,1.7,37.1,24.5,37.0,84.8,1.0,
128,2023-12-21 02:00:00,40.7,2.3,2.19,36.76,35.014,69.6,971.0,1.7,37.1,24.9,37.3,89.0,1.0,
129,2023-12-21 03:00:00,40.9,2.3,2.19,39.058,37.208,71.9,970.0,1.1,29.7,25.2,37.7,92.5,1.0,
130,2023-12-21 04:00:00,41.0,2.3,2.2,41.355,39.577,70.2,969.0,0.3,29.9,25.5,37.9,93.2,1.0,
131,2023-12-21 05:00:00,41.1,2.3,2.2,43.653,41.773,70.7,968.0,0.2,30.0,25.7,38.2,93.8,1.0,
132,2023-12-21 06:00:00,41.1,2.3,2.2,45.951,44.015,70.1,967.0,-0.0,30.2,25.9,38.4,94.7,1.0,
133,2023-12-21 07:00:00,41.2,2.3,2.19,48.248,46.209,71.5,966.0,-0.0,30.5,26.1,38.6,94.9,1.0,
134,2023-12-21 08:00:00,41.1,2.3,2.19,50.546,48.402,69.8,966.0,0.1,30.7,26.3,38.8,94.3,1.0,
135,2023-12-21 09:00:00,41.0,2.3,2.19,52.844,50.593,69.5,966.0,0.3,30.8,26.4,38.9,93.1,1.0,
136,2023-12-21 10:00:00,41.0,2.3,2.19,55.141,52.785,71.2,967.0,0.5,31.0,26.6,39.1,92.1,1.0,
137,2023-12-21 10:00:03,41.0,2.3,2.19,55.143,52.787,69.8,967.0,0.6,31.0,26.7,39.2,92.0,1.0,
138,2023-12-21 10:00:25,41.0,2.3,2.19,55.143,52.787,69.5,972.0,1.9,29.4,23.2,34.9,89.7,1.0,
139,2023-12-25 14:40:50,0.0,0.0,0.0,0.0,0.0,0.0,965.0,-1.4,31.0,26.7,25.8,72.8,1.0,
140,2023-12-25 14:45:00,0.0,0.0,0.0,0.0,0.0,0.0,965.0,-1.4,28.2,21.2,25.4,72.0,1.0,
141,2023-12-25 15:45:00,39.4,2.29,2.2,2.295,2.199,69.4,964.0,-1.5,17.1,20.6,22.1,70.3,1.0,
142,2023-12-25 16:45:00,39.9,2.3,2.2,4.592,4.407,69.0,963.0,-1.6,17.5,20.7,24.0,70.8,1.0,
143,2023-12-25 17:45:00,40.0,2.3,2.2,6.89,6.607,70.0,962.0,-1.6,18.7,20.7,25.6,70.5,1.0,
144,2023-12-25 18:45:00,40.0,2.3,2.2,9.188,8.805,69.1,962.0,-1.8,19.6,20.7,26.6,72.3,1.0,
145,2023-12-25 19:45:00,40.1,2.3,2.2,11.485,11.021,69.6,961.0,-1.9,20.5,20.7,27.4,73.7,1.0,
146,2023-12-25 20:45:00,40.3,2.3,2.2,13.783,13.271,70.1,960.0,-2.2,21.0,20.6,27.9,77.6,1.0,
147,2023-12-25 21:45:00,40.4,2.3,2.2,16.08,15.511,70.6,959.0,-2.6,21.3,20.6,28.4,83.1,1.0,
148,2023-12-25 22:45:00,40.4,2.3,2.2,18.378,17.709,70.1,959.0,-2.7,21.6,20.6,28.8,84.8,1.0,
149,2023-12-25 23:45:00,40.5,2.3,2.2,20.676,20.02,70.3,958.0,-2.7,22.1,20.6,29.2,85.2,1.0,
150,2023-12-26 00:45:00,40.5,2.3,2.19,22.973,22.269,70.2,958.0,-2.6,22.4,20.6,29.6,86.8,1.0,
151,2023-12-26 01:45:00,40.5,2.3,2.19,25.271,24.462,70.0,957.0,-2.5,22.7,20.5,30.0,88.3,1.0,
152,2023-12-26 02:45:00,40.6,2.3,2.19,27.569,26.654,71.1,957.0,-2.5,23.1,20.5,30.4,89.1,1.0,
153,2023-12-26 03:45:00,40.6,2.3,2.19,29.866,28.846,70.7,956.0,-2.6,23.4,20.4,30.7,91.9,1.0,
154,2023-12-26 04:45:00,40.5,2.3,2.19,32.164,31.035,69.9,956.0,-2.4,23.8,20.3,31.2,91.4,1.0,
155,2023-12-26 05:45:00,40.5,2.3,2.19,34.462,33.222,71.8,956.0,-2.0,24.2,20.1,31.6,91.5,1.0,
156,2023-12-26 06:45:00,40.5,2.3,2.18,36.759,35.406,70.1,956.0,-1.7,24.7,19.6,32.0,91.3,1.0,
157,2023-12-26 07:45:00,40.6,2.3,2.18,39.057,37.586,71.8,956.0,-1.2,25.3,20.0,32.6,91.8,1.0,
158,2023-12-26 08:45:00,40.5,2.3,2.18,41.355,39.765,71.7,957.0,-0.7,25.9,20.6,33.2,93.2,1.0,
159,2023-12-26 09:45:00,40.5,2.3,2.18,43.652,41.94,71.4,958.0,-0.1,26.4,21.1,33.7,94.3,1.0,
160,2023-12-26 10:45:00,40.5,2.3,2.18,45.95,44.115,70.5,959.0,0.2,26.9,21.7,34.2,94.1,1.0,
161,2023-12-26 11:45:00,40.6,2.3,2.18,48.248,46.294,72.4,960.0,0.1,27.3,22.2,34.8,93.9,1.0,
162,2023-12-26 12:45:00,40.6,2.3,2.18,50.545,48.473,72.4,961.0,0.3,27.7,22.7,35.3,92.6,1.0,
163,2023-12-26 13:45:00,40.7,2.3,2.18,52.843,50.654,70.1,962.0,0.3,28.0,23.0,35.7,91.0,1.0,
164,2023-12-26 14:45:00,40.8,2.3,2.19,55.141,52.844,72.7,963.0,-0.3,28.1,23.3,35.9,89.6,1.0,
165,2023-12-26 14:45:03,40.9,2.29,2.19,55.143,52.846,72.4,965.0,-0.5,28.1,23.5,36.0,87.6,1.0,
166,2023-12-26 14:45:25,40.9,2.3,2.19,55.143,52.846,72.1,959.0,-1.5,23.3,20.9,30.5,85.8,1.0,
167,2023-12-29 17:02:22,0.0,0.0,0.0,0.0,0.0,0.0,976.0,1.0,28.1,23.5,23.2,93.2,1.0,
168,2023-12-30 09:30:00,0.0,0.0,0.0,0.0,0.0,1.6,972.0,1.4,28.0,21.2,23.6,94.8,1.0,
169,2023-12-30 10:30:00,38.3,2.29,2.19,2.295,2.198,64.9,973.0,1.4,18.6,20.7,20.6,93.5,1.0,
170,2023-12-30 11:30:00,38.8,2.3,2.2,4.592,4.397,64.8,974.0,1.5,18.4,20.6,21.8,92.5,1.0,
171,2023-12-30 12:30:00,38.9,2.3,2.2,6.89,6.613,65.1,975.0,1.7,18.9,20.6,22.7,92.3,1.0,
172,2023-12-30 13:30:00,38.9,2.3,2.2,9.188,8.819,65.3,976.0,1.9,19.3,20.6,23.2,92.3,1.0,
173,2023-12-30 14:30:00,38.9,2.3,2.2,11.485,11.036,64.5,976.0,2.3,19.5,20.6,23.4,91.1,1.0,
174,2023-12-30 15:30:00,38.9,2.3,2.2,13.783,13.247,65.0,976.0,2.5,19.6,20.6,23.5,91.1,1.0,
175,2023-12-30 16:30:00,39.0,2.3,2.19,16.081,15.442,65.0,976.0,2.7,19.7,20.6,23.4,91.9,1.0,
176,2023-12-30 17:30:00,39.0,2.3,2.19,18.378,17.635,65.0,976.0,2.8,19.6,20.6,23.4,92.8,1.0,
177,2023-12-30 18:30:00,39.0,2.3,2.19,20.676,19.828,65.0,976.0,2.8,19.6,20.6,23.4,90.8,1.0,
178,2023-12-30 19:30:00,39.0,2.3,2.19,22.974,22.021,65.3,975.0,2.6,19.6,20.6,23.4,90.7,1.0,
179,2023-12-30 20:30:00,39.1,2.3,2.19,25.271,24.215,65.6,974.0,2.3,19.6,20.6,23.5,91.8,1.0,
180,2023-12-30 21:30:00,39.1,2.3,2.19,27.569,26.424,65.3,974.0,2.1,19.6,20.6,23.5,92.8,1.0,
181,2023-12-30 22:30:00,39.3,2.3,2.2,29.867,28.621,65.3,973.0,1.4,19.4,20.6,23.5,93.6,1.0,
182,2023-12-30 23:30:00,39.3,2.3,2.2,32.164,30.889,65.9,972.0,1.2,19.3,20.6,23.4,93.8,1.0,
183,2023-12-31 00:30:00,39.2,2.3,2.2,34.462,33.09,65.5,971.0,1.1,19.2,20.6,23.4,93.5,1.0,
184,2023-12-31 01:30:00,39.2,2.3,2.2,36.76,35.288,65.9,971.0,0.7,19.1,20.5,23.3,93.7,1.0,
185,2023-12-31 02:30:00,39.2,2.3,2.2,39.057,37.501,65.3,970.0,0.7,19.0,20.6,23.3,94.0,1.0,
186,2023-12-31 03:30:00,39.2,2.3,2.2,41.355,39.784,65.6,970.0,0.6,19.1,20.6,23.3,94.1,1.0,
187,2023-12-31 04:30:00,39.3,2.3,2.2,43.653,42.069,65.9,970.0,0.3,19.1,20.6,23.4,94.8,1.0,
188,2023-12-31 05:30:00,39.3,2.3,2.2,45.95,44.455,65.8,970.0,0.4,19.2,20.6,23.5,95.6,1.0,
189,2023-12-31 06:30:00,39.3,2.3,2.2,48.248,46.683,65.8,970.0,0.5,19.2,20.6,23.6,95.7,1.0,
190,2023-12-31 07:30:00,39.2,2.3,2.2,50.546,48.996,65.3,969.0,0.7,19.3,20.6,23.6,95.3,1.0,
191,2023-12-31 08:30:00,39.3,2.3,2.19,52.843,51.189,65.5,969.0,1.0,19.3,20.6,23.6,94.2,1.0,
192,2023-12-31 09:30:00,39.2,2.3,2.19,55.141,53.382,65.3,970.0,1.1,19.4,20.6,23.7,93.1,1.0,
193,2023-12-31 09:30:03,39.3,2.3,2.19,55.143,53.384,66.1,971.0,1.1,19.6,21.0,23.6,92.4,1.0,
194,2023-12-31 09:30:26,39.3,2.3,2.2,55.143,53.384,65.5,973.0,1.5,19.3,20.6,23.2,93.1,1.0,
