,EndTimeUTC,TCcounts,TCmass,TCconc,AE33_BC6,AE33_ValidData,AE33_b,OC,EC,CO2
123,2023-08-05 23:00:00,452.77,7751.45,7820.0,3059.0,100.0,1.0,4761.0,3059.0,419.17
124,2023-08-06 00:00:00,384.1,6621.9,6687.0,2033.0,100.0,1.0,4654.0,2033.0,409.68
125,2023-08-06 01:00:00,349.52,5983.7,6039.0,1746.0,100.0,1.0,4293.0,1746.0,418.7
126,2023-08-06 02:00:00,386.98,6671.55,6738.0,2321.0,95.0,1.0,4417.0,2321.0,430.98
127,2023-08-06 03:00:00,390.37,6683.19,6739.0,2597.0,100.0,1.0,4142.0,2597.0,424.74
128,2023-08-06 04:00:00,373.57,6440.42,6507.0,2438.0,100.0,1.0,4069.0,2438.0,411.68
129,2023-08-06 05:00:00,358.85,6143.48,6196.0,2091.0,100.0,1.0,4105.0,2091.0,396.87
130,2023-08-06 06:00:00,365.44,6300.15,6370.0,2049.0,100.0,1.0,4321.0,2049.0,388.23
131,2023-08-06 07:00:00,347.82,5954.61,6010.0,1869.0,100.0,1.0,4141.0,1869.0,381.66
132,2023-08-06 08:00:00,355.31,6125.53,6189.0,1839.0,100.0,1.0,4350.0,1839.0,377.15
133,2023-08-06 09:00:00,308.03,5273.39,5324.0,1227.0,100.0,1.0,4097.0,1227.0,371.75
134,2023-08-06 10:00:00,293.96,5067.85,5121.0,968.0,100.0,1.0,4153.0,968.0,368.53
135,2023-08-06 11:00:00,295.79,5063.98,5117.0,920.0,100.0,1.0,4197.0,920.0,363.94
136,2023-08-06 12:00:00,276.96,4774.71,4823.0,805.0,95.0,1.0,4018.0,805.0,360.61
137,2023-08-06 13:00:00,262.36,4491.54,4536.0,716.0,100.0,1.0,3820.0,716.0,358.45
138,2023-08-06 14:00:00,265.92,4584.51,4635.0,778.0,100.0,1.0,3857.0,778.0,358.32
139,2023-08-06 15:00:00,246.42,4218.71,4258.0,784.0,100.0,1.0,3474.0,784.0,357.86
140,2023-08-06 16:00:00,238.32,4108.65,4153.0,794.0,100.0,1.0,3359.0,794.0,358.95
141,2023-08-06 17:00:00,243.95,4176.44,4214.0,964.0,100.0,1.0,3250.0,964.0,363.07
142,2023-08-06 18:00:00,280.16,4829.93,4882.0,1238.0,100.0,1.0,3644.0,1238.0,371.82
143,2023-08-06 19:00:00,288.13,4932.8,4977.0,1315.0,100.0,1.0,3662.0,1315.0,379.87
144,2023-08-06 20:00:00,322.37,5557.66,5609.0,1651.0,100.0,1.0,3958.0,1651.0,385.15
145,2023-08-06 21:00:00,320.13,5480.67,5532.0,1549.0,100.0,1.0,3983.0,1549.0,382.16
146,2023-08-06 22:00:00,305.0,5258.19,5311.0,1316.0,100.0,1.0,3995.0,1316.0,379.8
147,2023-08-06 23:00:00,304.19,5207.8,5257.0,1369.0,100.0,1.0,3888.0,1369.0,377.26
148,2023-08-07 00:00:00,267.89,4618.36,4662.0,1023.0,100.0,1.0,3639.0,1023.0,380.6
149,2023-08-07 01:00:00,266.5,4562.54,4602.0,947.0,100.0,1.0,3655.0,947.0,386.28
150,2023-08-07 02:00:00,264.04,4552.11,4597.0,912.0,100.0,1.0,3685.0,912.0,393.99
151,2023-08-07 03:00:00,264.48,4527.87,4568.0,969.0,100.0,1.0,3599.0,969.0,392.84
152,2023-08-07 04:00:00,248.78,4288.99,4335.0,961.0,95.0,1.0,3374.0,961.0,386.48
153,2023-08-07 05:00:00,260.41,4458.14,4499.0,1012.0,100.0,1.0,3487.0,1012.0,379.65
154,2023-08-07 06:00:00,257.2,4434.12,4482.0,1059.0,100.0,1.0,3423.0,1059.0,377.24
155,2023-08-07 07:00:00,258.81,4430.91,4478.0,955.0,100.0,1.0,3523.0,955.0,373.1
156,2023-08-07 08:00:00,242.95,4188.52,4233.0,793.0,100.0,1.0,3440.0,793.0,366.43
157,2023-08-07 09:00:00,235.23,4027.2,4072.0,623.0,100.0,1.0,3449.0,623.0,362.51
158,2023-08-07 09:00:00,235.23,4027.2,4072.0,623.0,100.0,1.0,3449.0,623.0,362.51
159,2023-08-07 09:00:00,235.23,4027.2,4072.0,623.0,100.0,1.0,3449.0,623.0,362.51
160,2023-08-07 09:00:00,235.23,4027.2,4072.0,623.0,100.0,1.0,3449.0,623.0,362.51
161,2023-08-07 13:00:00,3100.58,53454.05,54110.0,600.0,100.0,1.0,53510.0,600.0,356.69
162,2023-08-07 14:00:00,183.52,3141.91,3179.0,598.0,100.0,1.0,2581.0,598.0,352.03
163,2023-08-07 15:00:00,201.24,3469.35,3512.0,666.0,100.0,1.0,2846.0,666.0,353.91
164,2023-08-07 16:00:00,179.6,3074.68,3105.0,597.0,100.0,1.0,2508.0,597.0,353.49
165,2023-08-07 17:00:00,181.08,3121.83,3156.0,806.0,100.0,1.0,2350.0,806.0,358.4
166,2023-08-07 18:00:00,180.34,3087.42,3114.0,796.0,100.0,1.0,2318.0,796.0,359.98
167,2023-08-07 19:00:00,191.75,3305.83,3336.0,777.0,100.0,1.0,2559.0,777.0,362.22
168,2023-08-07 20:00:00,174.73,2991.43,3019.0,765.0,100.0,1.0,2254.0,765.0,360.76
169,2023-08-08 09:00:00,319.81,5513.58,5566.0,2422.0,100.0,1.0,3144.0,2422.0,377.19
170,2023-08-08 10:00:00,343.24,5876.25,5928.0,2523.0,100.0,1.0,3405.0,2523.0,377.52
171,2023-08-08 11:00:00,372.24,6417.5,6479.0,2945.0,100.0,1.0,3534.0,2945.0,383.18
172,2023-08-08 12:00:00,335.31,5740.47,5790.0,3043.0,100.0,1.0,2747.0,3043.0,381.16
173,2023-08-08 13:00:00,331.62,5717.15,5772.0,2977.0,8.0,1.0,2795.0,2977.0,380.72
174,2023-08-08 14:00:00,355.57,6087.36,6143.0,0.0,0.0,1.0,0.0,0.0,378.04
175,2023-08-08 15:00:00,358.37,6178.34,6239.0,0.0,0.0,1.0,0.0,0.0,376.91
176,2023-08-08 16:00:00,193.71,3316.25,3344.0,0.0,0.0,1.0,0.0,0.0,371.23
177,2023-08-08 17:00:00,145.52,2508.82,2536.0,0.0,0.0,1.0,0.0,0.0,369.55
178,2023-08-08 18:00:00,126.41,2164.07,2184.0,0.0,0.0,1.0,0.0,0.0,367.04
179,2023-08-08 19:00:00,117.48,2025.35,2045.0,0.0,0.0,1.0,0.0,0.0,368.83
180,2023-08-08 20:00:00,132.5,2268.37,2288.0,0.0,0.0,1.0,0.0,0.0,369.33
181,2023-08-08 21:00:00,134.88,2325.39,2349.0,0.0,0.0,1.0,0.0,0.0,373.29
182,2023-08-08 22:00:00,141.06,2414.89,2437.0,0.0,0.0,1.0,0.0,0.0,373.0
183,2023-08-08 23:00:00,107.81,1858.57,1876.0,0.0,0.0,1.0,0.0,0.0,375.95
184,2023-08-09 00:00:00,115.13,1971.0,1990.0,0.0,0.0,1.0,0.0,0.0,375.83
185,2023-08-09 01:00:00,118.52,2043.34,2065.0,0.0,0.0,1.0,0.0,0.0,378.55
186,2023-08-09 02:00:00,134.7,2306.12,2326.0,0.0,0.0,1.0,0.0,0.0,380.58
187,2023-08-09 03:00:00,114.73,1977.99,1998.0,0.0,0.0,1.0,0.0,0.0,382.47
188,2023-08-09 04:00:00,103.7,1775.38,1793.0,0.0,0.0,1.0,0.0,0.0,379.79
189,2023-08-09 05:00:00,119.46,2059.5,2081.0,0.0,0.0,1.0,0.0,0.0,379.1
190,2023-08-09 06:00:00,139.78,2392.97,2416.0,0.0,0.0,1.0,0.0,0.0,374.98
191,2023-08-09 07:00:00,360.91,6222.11,6285.0,0.0,0.0,1.0,0.0,0.0,373.27
192,2023-08-09 08:00:00,182.33,3121.56,3148.0,0.0,0.0,1.0,0.0,0.0,367.64
193,2023-08-09 09:00:00,160.26,2762.8,2790.0,0.0,0.0,1.0,0.0,0.0,365.94
194,2023-08-09 10:00:00,152.5,2610.74,2633.0,0.0,0.0,1.0,0.0,0.0,363.03
195,2023-08-09 11:00:00,161.32,2781.16,2807.0,0.0,0.0,1.0,0.0,0.0,362.56
196,2023-08-09 12:00:00,154.25,2640.77,2666.0,0.0,0.0,1.0,0.0,0.0,360.06
197,2023-08-09 13:00:00,163.3,2815.36,2843.0,0.0,0.0,1.0,0.0,0.0,359.81
198,2023-08-09 14:00:00,146.9,2514.98,2536.0,0.0,0.0,1.0,0.0,0.0,359.21
199,2023-08-09 15:00:00,153.53,2646.89,2674.0,0.0,0.0,1.0,0.0,0.0,359.51
200,2023-08-09 16:00:00,142.55,2440.51,2464.0,0.0,0.0,1.0,0.0,0.0,356.12
201,2023-08-09 17:00:00,128.43,2214.1,2234.0,0.0,0.0,1.0,0.0,0.0,356.78
202,2023-08-09 18:00:00,129.34,2214.34,2233.0,0.0,0.0,1.0,0.0,0.0,355.93
203,2023-08-09 19:00:00,141.85,2445.51,2469.0,0.0,0.0,1.0,0.0,0.0,357.65
204,2023-08-09 20:00:00,154.02,2636.78,2660.0,0.0,0.0,1.0,0.0,0.0,356.16
205,2023-08-09 21:00:00,151.95,2619.62,2644.0,0.0,0.0,1.0,0.0,0.0,358.26
206,2023-08-09 22:00:00,165.94,2840.88,2866.0,0.0,0.0,1.0,0.0,0.0,358.1
207,2023-08-09 23:00:00,142.76,2461.24,2485.0,0.0,0.0,1.0,0.0,0.0,362.03
208,2023-08-10 00:00:00,144.35,2471.32,2493.0,0.0,0.0,1.0,0.0,0.0,362.33
209,2023-08-10 01:00:00,136.03,2345.1,2368.0,0.0,0.0,1.0,0.0,0.0,366.26
210,2023-08-10 02:00:00,158.96,2721.35,2746.0,0.0,0.0,1.0,0.0,0.0,367.88
211,2023-08-10 03:00:00,157.57,2716.44,2744.0,0.0,0.0,1.0,0.0,0.0,371.31
212,2023-08-10 04:00:00,152.31,2607.58,2631.0,0.0,0.0,1.0,0.0,0.0,370.58
213,2023-08-10 05:00:00,158.58,2733.92,2759.0,0.0,0.0,1.0,0.0,0.0,371.22
214,2023-08-10 06:00:00,180.3,3086.66,3113.0,0.0,0.0,1.0,0.0,0.0,368.33
215,2023-08-10 07:00:00,189.06,3259.47,3290.0,988.0,19.0,1.0,2302.0,988.0,373.62
216,2023-08-10 08:00:00,200.26,3428.38,3464.0,982.0,100.0,1.0,2482.0,982.0,364.59
217,2023-08-10 09:00:00,182.61,3148.16,3181.0,890.0,100.0,1.0,2291.0,890.0,361.26
218,2023-08-10 10:00:00,168.56,2885.75,2912.0,881.0,100.0,1.0,2031.0,881.0,354.55
219,2023-08-10 11:00:00,182.69,3149.55,3184.0,839.0,100.0,1.0,2345.0,839.0,356.97
220,2023-08-10 12:00:00,190.86,3267.51,3298.0,858.0,100.0,1.0,2440.0,858.0,353.19
221,2023-08-10 13:00:00,204.8,3530.8,3567.0,914.0,100.0,1.0,2653.0,914.0,356.03
222,2023-08-10 14:00:00,186.12,3186.43,3218.0,980.0,100.0,1.0,2238.0,980.0,350.75
223,2023-08-10 15:00:00,200.44,3455.58,3489.0,969.0,100.0,1.0,2520.0,969.0,354.42
224,2023-08-10 16:00:00,214.34,3669.45,3703.0,1239.0,100.0,1.0,2464.0,1239.0,351.71
225,2023-08-10 17:00:00,225.99,3896.1,3934.0,1237.0,100.0,1.0,2697.0,1237.0,362.95
226,2023-08-10 18:00:00,184.56,3159.74,3185.0,1258.0,100.0,1.0,1927.0,1258.0,364.91
227,2023-08-10 19:00:00,237.03,4086.35,4125.0,1530.0,100.0,1.0,2595.0,1530.0,374.75
228,2023-08-10 20:00:00,235.37,4029.51,4063.0,1808.0,100.0,1.0,2255.0,1808.0,381.57
229,2023-08-10 21:00:00,266.9,4601.38,4649.0,2172.0,100.0,1.0,2477.0,2172.0,391.31
230,2023-08-10 22:00:00,265.54,4546.06,4588.0,2192.0,92.0,1.0,2396.0,2192.0,391.16
231,2023-08-10 23:00:00,257.68,4442.45,4484.0,2030.0,100.0,1.0,2454.0,2030.0,396.89
232,2023-08-11 00:00:00,233.9,4004.35,4043.0,1698.0,100.0,1.0,2345.0,1698.0,389.16
233,2023-08-11 01:00:00,269.74,4650.24,4698.0,1640.0,100.0,1.0,3058.0,1640.0,398.61
234,2023-08-11 02:00:00,257.45,4407.62,4445.0,1968.0,100.0,1.0,2477.0,1968.0,398.7
235,2023-08-11 03:00:00,302.5,5215.03,5270.0,2277.0,100.0,1.0,2993.0,2277.0,399.9
236,2023-08-11 04:00:00,289.51,4956.42,5004.0,2099.0,100.0,1.0,2905.0,2099.0,387.69
237,2023-08-11 05:00:00,237.42,4093.18,4139.0,1569.0,100.0,1.0,2570.0,1569.0,381.33
238,2023-08-11 06:00:00,211.86,3627.01,3662.0,1233.0,100.0,1.0,2429.0,1233.0,371.18
239,2023-08-11 07:00:00,241.25,4159.2,4195.0,1486.0,100.0,1.0,2709.0,1486.0,371.91
240,2023-08-11 08:00:00,246.2,4215.02,4250.0,1718.0,93.0,1.0,2532.0,1718.0,370.2
241,2023-08-11 09:00:00,251.57,4337.13,4378.0,1630.0,100.0,1.0,2748.0,1630.0,369.19
242,2023-08-11 10:00:00,221.07,3784.8,3818.0,1336.0,100.0,1.0,2482.0,1336.0,367.18
243,2023-08-11 11:00:00,249.89,4308.17,4348.0,1560.0,100.0,1.0,2788.0,1560.0,369.98
244,2023-08-11 12:00:00,274.97,4707.54,4755.0,1882.0,100.0,1.0,2873.0,1882.0,368.88
245,2023-08-11 13:00:00,267.67,4614.69,4663.0,1509.0,100.0,1.0,3154.0,1509.0,369.57
246,2023-08-11 14:00:00,272.41,4663.65,4710.0,1656.0,100.0,1.0,3054.0,1656.0,369.89
247,2023-08-11 15:00:00,271.66,4683.43,4730.0,1798.0,100.0,1.0,2932.0,1798.0,372.8
248,2023-08-11 16:00:00,289.21,4951.22,5001.0,2038.0,100.0,1.0,2963.0,2038.0,371.85
249,2023-08-11 17:00:00,317.48,5473.37,5525.0,1941.0,100.0,1.0,3584.0,1941.0,380.34
250,2023-08-11 18:00:00,336.13,5754.5,5800.0,2737.0,100.0,1.0,3063.0,2737.0,381.65
251,2023-08-11 19:00:00,472.65,8148.53,8234.0,4443.0,93.0,1.0,3791.0,4443.0,388.74
