,EndTimeUTC,TCcounts,TCmass,TCconc,AE33_BC6,AE33_ValidData,AE33_b,OC,EC,CO2
20,2024-01-01 16:00:00,284.04,4896.8,4949.0,855.0,100.0,1.0,4094.0,855.0,385.29
21,2024-01-01 17:00:00,255.82,4379.72,4418.0,581.0,100.0,1.0,3837.0,581.0,381.22
22,2024-01-01 18:00:00,284.35,4902.23,4956.0,868.0,100.0,1.0,4088.0,868.0,388.91
23,2024-01-01 19:00:00,337.17,5772.4,5828.0,1057.0,100.0,1.0,4771.0,1057.0,386.9
24,2024-01-01 20:00:00,303.73,5236.37,5289.0,981.0,100.0,1.0,4308.0,981.0,394.91
25,2024-01-01 21:00:00,276.9,4740.57,4779.0,740.0,100.0,1.0,4039.0,740.0,389.17
26,2024-01-01 22:00:00,296.26,5107.46,5160.0,747.0,100.0,1.0,4413.0,747.0,393.21
27,2024-01-01 23:00:00,291.02,4982.3,5029.0,810.0,100.0,1.0,4219.0,810.0,389.16
28,2024-01-02 00:00:00,284.98,4913.1,4961.0,741.0,100.0,1.0,4220.0,741.0,392.4
29,2024-01-02 01:00:00,286.77,4909.54,4958.0,733.0,100.0,1.0,4225.0,733.0,386.71
30,2024-01-02 02:00:00,284.52,4905.17,4955.0,765.0,100.0,1.0,4190.0,765.0,392.22
31,2024-01-02 03:00:00,275.54,4717.18,4760.0,701.0,100.0,1.0,4059.0,701.0,387.34
32,2024-01-02 04:00:00,262.26,4521.41,4569.0,568.0,100.0,1.0,4001.0,568.0,390.69
33,2024-01-02 05:00:00,265.46,4544.66,4590.0,522.0,100.0,1.0,4068.0,522.0,383.91
34,2024-01-02 06:00:00,306.35,5281.5,5335.0,620.0,100.0,1.0,4715.0,620.0,390.74
35,2024-01-02 07:00:00,260.54,4460.49,4506.0,551.0,100.0,1.0,3955.0,551.0,376.5
36,2024-01-02 08:00:00,259.13,4467.45,4503.0,580.0,100.0,1.0,3923.0,580.0,382.52
37,2024-01-02 09:00:00,266.16,4556.74,4601.0,659.0,93.0,1.0,3942.0,659.0,380.17
38,2024-01-02 10:00:00,280.07,4828.49,4878.0,659.0,100.0,1.0,4219.0,659.0,383.12
39,2024-01-02 11:00:00,276.49,4733.5,4779.0,629.0,100.0,1.0,4150.0,629.0,379.04
40,2024-01-02 12:00:00,273.13,4708.74,4757.0,590.0,100.0,1.0,4167.0,590.0,382.04
41,2024-01-02 13:00:00,289.11,4949.63,4996.0,692.0,100.0,1.0,4304.0,692.0,377.78
42,2024-01-02 14:00:00,296.24,5107.2,5164.0,705.0,100.0,1.0,4459.0,705.0,381.89
43,2024-01-02 15:00:00,271.29,4644.5,4687.0,592.0,100.0,1.0,4095.0,592.0,374.33
44,2024-01-02 16:00:00,274.67,4735.23,4783.0,617.0,100.0,1.0,4166.0,617.0,377.59
45,2024-01-02 17:00:00,274.88,4706.0,4748.0,636.0,100.0,1.0,4112.0,636.0,375.68
46,2024-01-02 18:00:00,275.89,4756.34,4797.0,769.0,100.0,1.0,4028.0,769.0,377.71
47,2024-01-02 19:00:00,287.38,4919.97,4960.0,954.0,100.0,1.0,4006.0,954.0,375.05
48,2024-01-02 20:00:00,296.52,5111.99,5161.0,942.0,100.0,1.0,4219.0,942.0,380.57
49,2024-01-02 21:00:00,278.01,4759.55,4803.0,870.0,100.0,1.0,3933.0,870.0,379.35
50,2024-01-02 22:00:00,283.56,4888.64,4937.0,897.0,100.0,1.0,4040.0,897.0,383.71
51,2024-01-02 23:00:00,275.39,4714.76,4758.0,930.0,100.0,1.0,3828.0,930.0,379.93
52,2024-01-03 00:00:00,268.13,4622.6,4671.0,817.0,100.0,1.0,3854.0,817.0,384.28
53,2024-01-03 01:00:00,310.12,5309.28,5357.0,958.0,100.0,1.0,4399.0,958.0,384.09
54,2024-01-03 02:00:00,300.5,5180.68,5233.0,1015.0,100.0,1.0,4218.0,1015.0,387.9
55,2024-01-03 03:00:00,286.56,4905.84,4952.0,886.0,100.0,1.0,4066.0,886.0,384.9
56,2024-01-03 04:00:00,297.43,5127.74,5178.0,861.0,100.0,1.0,4317.0,861.0,388.28
57,2024-01-03 05:00:00,341.95,5854.19,5905.0,864.0,100.0,1.0,5041.0,864.0,387.94
58,2024-01-03 06:00:00,375.8,6478.77,6540.0,1117.0,100.0,1.0,5423.0,1117.0,391.48
59,2024-01-03 07:00:00,369.42,6324.46,6377.0,1529.0,92.0,1.0,4848.0,1529.0,391.25
60,2024-01-03 08:00:00,429.63,7406.85,7483.0,1952.0,100.0,1.0,5531.0,1952.0,401.24
61,2024-01-03 09:00:00,457.35,7829.75,7906.0,1924.0,100.0,1.0,5982.0,1924.0,399.27
62,2024-01-03 10:00:00,486.62,8389.38,8474.0,1732.0,100.0,1.0,6742.0,1732.0,402.53
63,2024-01-03 11:00:00,467.68,8006.62,8081.0,1735.0,100.0,1.0,6346.0,1735.0,398.69
64,2024-01-03 12:00:00,491.15,8467.45,8552.0,2209.0,100.0,1.0,6343.0,2209.0,402.19
65,2024-01-03 13:00:00,520.29,8907.4,8987.0,3019.0,100.0,1.0,5968.0,3019.0,399.59
66,2024-01-03 14:00:00,454.2,7830.33,7903.0,2002.0,100.0,1.0,5901.0,2002.0,403.88
67,2024-01-03 15:00:00,471.37,8069.8,8146.0,2032.0,100.0,1.0,6114.0,2032.0,399.67
68,2024-01-03 16:00:00,482.02,8309.96,8392.0,2074.0,93.0,1.0,6318.0,2074.0,402.76
69,2024-01-03 17:00:00,533.12,9126.98,9209.0,2495.0,100.0,1.0,6714.0,2495.0,399.26
70,2024-01-03 18:00:00,447.09,7707.76,7781.0,1622.0,100.0,1.0,6159.0,1622.0,402.73
71,2024-01-03 19:00:00,446.97,7652.11,7719.0,1691.0,100.0,1.0,6028.0,1691.0,400.26
72,2024-01-03 20:00:00,468.7,8080.36,8160.0,1840.0,100.0,1.0,6320.0,1840.0,404.14
73,2024-01-03 21:00:00,451.74,7733.87,7797.0,1625.0,100.0,1.0,6172.0,1625.0,399.69
74,2024-01-03 22:00:00,447.35,7712.27,7788.0,1553.0,100.0,1.0,6235.0,1553.0,399.93
75,2024-01-03 23:00:00,414.3,7092.79,7159.0,1422.0,100.0,1.0,5737.0,1422.0,397.24
76,2024-01-04 00:00:00,416.95,7188.2,7257.0,1320.0,100.0,1.0,5937.0,1320.0,409.02
77,2024-01-04 01:00:00,388.59,6652.61,6710.0,1220.0,100.0,1.0,5490.0,1220.0,410.46
78,2024-01-04 02:00:00,388.35,6695.15,6768.0,1252.0,100.0,1.0,5516.0,1252.0,412.72
79,2024-01-04 03:00:00,355.36,6083.83,6140.0,1148.0,93.0,1.0,4992.0,1148.0,406.64
80,2024-01-04 04:00:00,407.77,7030.04,7104.0,1656.0,100.0,1.0,5448.0,1656.0,407.37
81,2024-01-04 05:00:00,401.13,6867.35,6936.0,1622.0,100.0,1.0,5314.0,1622.0,401.08
82,2024-01-04 06:00:00,428.94,7394.86,7468.0,1852.0,100.0,1.0,5616.0,1852.0,404.77
83,2024-01-04 07:00:00,376.14,6439.54,6493.0,1463.0,100.0,1.0,5030.0,1463.0,398.34
84,2024-01-04 08:00:00,390.01,6723.74,6786.0,1613.0,100.0,1.0,5173.0,1613.0,405.42
85,2024-01-04 09:00:00,423.76,7254.75,7312.0,1720.0,100.0,1.0,5592.0,1720.0,410.12
86,2024-01-04 10:00:00,525.96,9067.64,9164.0,2669.0,100.0,1.0,6495.0,2669.0,414.81
87,2024-01-04 11:00:00,542.58,9289.03,9375.0,2955.0,100.0,1.0,6420.0,2955.0,408.21
88,2024-01-04 12:00:00,585.76,10098.47,10187.0,3429.0,93.0,1.0,6758.0,3429.0,413.24
89,2024-01-04 13:00:00,635.53,10880.32,10980.0,4170.0,100.0,1.0,6810.0,4170.0,412.46
90,2024-01-04 14:00:00,611.78,10547.0,10647.0,3517.0,100.0,1.0,7130.0,3517.0,413.25
91,2024-01-04 15:00:00,549.86,9413.65,9498.0,2848.0,100.0,1.0,6650.0,2848.0,407.86
92,2024-01-04 16:00:00,569.74,9822.33,9915.0,3155.0,100.0,1.0,6760.0,3155.0,410.87
93,2024-01-04 17:00:00,585.27,10019.81,10109.0,3462.0,93.0,1.0,6647.0,3462.0,406.24
94,2024-01-04 18:00:00,543.56,9370.92,9459.0,2805.0,100.0,1.0,6654.0,2805.0,410.74
95,2024-01-04 19:00:00,447.49,7661.09,7731.0,2051.0,100.0,1.0,5680.0,2051.0,412.53
96,2024-01-04 20:00:00,426.93,7360.31,7433.0,1887.0,100.0,1.0,5546.0,1887.0,418.42
97,2024-01-04 21:00:00,386.73,6620.78,6678.0,1591.0,100.0,1.0,5087.0,1591.0,413.3
98,2024-01-04 22:00:00,381.01,6568.53,6629.0,1502.0,100.0,1.0,5127.0,1502.0,415.67
99,2024-01-04 23:00:00,386.72,6620.61,6676.0,1481.0,100.0,1.0,5195.0,1481.0,410.3
100,2024-01-05 00:00:00,391.5,6749.38,6821.0,1425.0,100.0,1.0,5396.0,1425.0,409.1
101,2024-01-05 01:00:00,381.66,6533.94,6586.0,1414.0,100.0,1.0,5172.0,1414.0,401.82
102,2024-01-05 02:00:00,365.71,6304.87,6365.0,1355.0,100.0,1.0,5010.0,1355.0,404.76
103,2024-01-05 03:00:00,374.5,6411.51,6464.0,1346.0,98.0,1.0,5118.0,1346.0,400.89
104,2024-01-05 04:00:00,385.42,6644.6,6719.0,1511.0,97.0,1.0,5208.0,1511.0,404.46
105,2024-01-05 05:00:00,404.1,6918.11,6974.0,1872.0,100.0,1.0,5102.0,1872.0,400.94
106,2024-01-05 06:00:00,389.12,6708.39,6774.0,1455.0,100.0,1.0,5319.0,1455.0,405.51
107,2024-01-05 07:00:00,384.22,6577.9,6645.0,1602.0,100.0,1.0,5043.0,1602.0,410.52
108,2024-01-05 08:00:00,549.52,9473.72,9578.0,1988.0,100.0,1.0,7590.0,1988.0,424.08
109,2024-01-05 09:00:00,481.44,8242.32,8328.0,2172.0,100.0,1.0,6156.0,2172.0,415.53
110,2024-01-05 10:00:00,455.99,7861.19,7949.0,2200.0,100.0,1.0,5749.0,2200.0,421.31
111,2024-01-05 11:00:00,460.8,7888.85,7971.0,2215.0,100.0,1.0,5756.0,2215.0,416.17
112,2024-01-05 12:00:00,458.47,7904.06,7988.0,2031.0,100.0,1.0,5957.0,2031.0,415.51
113,2024-01-05 13:00:00,459.72,7870.35,7945.0,2199.0,92.0,1.0,5746.0,2199.0,416.48
114,2024-01-05 14:00:00,483.56,8336.65,8424.0,2376.0,100.0,1.0,6048.0,2376.0,419.94
115,2024-01-05 15:00:00,509.07,8715.36,8793.0,2411.0,100.0,1.0,6382.0,2411.0,412.27
116,2024-01-05 16:00:00,561.42,9678.85,9774.0,2920.0,100.0,1.0,6854.0,2920.0,413.78
117,2024-01-05 17:00:00,540.51,9253.55,9344.0,2965.0,100.0,1.0,6379.0,2965.0,409.01
118,2024-01-05 18:00:00,470.4,8109.66,8193.0,2235.0,100.0,1.0,5958.0,2235.0,406.46
119,2024-01-05 19:00:00,449.48,7695.11,7767.0,2126.0,100.0,1.0,5641.0,2126.0,400.24
120,2024-01-05 20:00:00,487.82,8410.09,8495.0,2380.0,100.0,1.0,6115.0,2380.0,401.83
121,2024-01-05 21:00:00,444.22,7605.03,7674.0,1917.0,93.0,1.0,5757.0,1917.0,396.04
122,2024-01-05 22:00:00,466.58,8043.85,8128.0,1822.0,100.0,1.0,6306.0,1822.0,396.05
123,2024-01-05 23:00:00,389.41,6666.68,6730.0,1317.0,100.0,1.0,5413.0,1317.0,390.61
124,2024-01-06 00:00:00,401.68,6925.05,6995.0,1401.0,100.0,1.0,5594.0,1401.0,396.45
125,2024-01-06 01:00:00,407.11,6969.8,7033.0,1363.0,100.0,1.0,5670.0,1363.0,393.92
126,2024-01-06 02:00:00,405.52,6991.17,7065.0,1262.0,100.0,1.0,5803.0,1262.0,395.17
127,2024-01-06 03:00:00,411.27,7041.0,7109.0,1469.0,100.0,1.0,5640.0,1469.0,392.53
128,2024-01-06 04:00:00,421.38,7264.58,7342.0,1679.0,100.0,1.0,5663.0,1679.0,396.29
129,2024-01-06 05:00:00,426.78,7306.4,7372.0,1741.0,100.0,1.0,5631.0,1741.0,394.36
130,2024-01-06 06:00:00,446.94,7705.28,7789.0,1957.0,100.0,1.0,5832.0,1957.0,398.18
131,2024-01-06 07:00:00,410.33,7024.85,7091.0,1735.0,100.0,1.0,5356.0,1735.0,393.54
132,2024-01-06 08:00:00,423.72,7304.85,7372.0,2119.0,93.0,1.0,5253.0,2119.0,395.01
133,2024-01-06 09:00:00,429.41,7351.42,7412.0,2225.0,100.0,1.0,5187.0,2225.0,394.24
134,2024-01-06 10:00:00,457.49,7887.11,7966.0,2348.0,100.0,1.0,5618.0,2348.0,399.4
135,2024-01-06 11:00:00,494.17,8460.26,8541.0,2900.0,100.0,1.0,5641.0,2900.0,403.36
136,2024-01-06 12:00:00,628.69,10838.6,10947.0,3739.0,100.0,1.0,7208.0,3739.0,413.49
137,2024-01-06 13:00:00,712.03,12190.03,12296.0,4159.0,100.0,1.0,8137.0,4159.0,413.52
138,2024-01-06 14:00:00,670.54,11560.14,11674.0,3916.0,93.0,1.0,7758.0,3916.0,416.62
139,2024-01-06 15:00:00,627.23,10738.19,10829.0,3634.0,100.0,1.0,7195.0,3634.0,414.35
140,2024-01-06 16:00:00,690.58,11905.66,12016.0,4254.0,100.0,1.0,7762.0,4254.0,420.73
141,2024-01-06 17:00:00,680.97,11658.13,11764.0,4274.0,100.0,1.0,7490.0,4274.0,421.36
142,2024-01-06 18:00:00,779.19,13433.29,13567.0,5054.0,93.0,1.0,8513.0,5054.0,431.14
143,2024-01-06 19:00:00,806.39,13805.35,13921.0,4973.0,100.0,1.0,8948.0,4973.0,432.13
144,2024-01-06 20:00:00,779.18,13433.07,13574.0,4339.0,100.0,1.0,9235.0,4339.0,434.81
145,2024-01-06 21:00:00,786.29,13461.36,13575.0,4469.0,100.0,1.0,9106.0,4469.0,427.92
146,2024-01-06 22:00:00,799.43,13782.17,13915.0,4315.0,93.0,1.0,9600.0,4315.0,427.51
147,2024-01-06 23:00:00,640.58,10966.65,11056.0,2848.0,100.0,1.0,8208.0,2848.0,417.37
148,2024-01-07 00:00:00,505.05,8707.01,8796.0,1906.0,100.0,1.0,6890.0,1906.0,412.48
149,2024-01-07 01:00:00,439.36,7521.79,7588.0,1697.0,100.0,1.0,5891.0,1697.0,405.8
150,2024-01-07 02:00:00,394.92,6808.47,6873.0,1521.0,100.0,1.0,5352.0,1521.0,407.98
151,2024-01-07 03:00:00,395.61,6772.87,6828.0,1484.0,100.0,1.0,5344.0,1484.0,402.28
152,2024-01-07 04:00:00,387.6,6682.24,6748.0,1507.0,100.0,1.0,5241.0,1507.0,403.57
153,2024-01-07 05:00:00,386.25,6612.55,6666.0,1555.0,100.0,1.0,5111.0,1555.0,401.34
154,2024-01-07 06:00:00,396.85,6841.76,6913.0,1661.0,100.0,1.0,5252.0,1661.0,405.68
155,2024-01-07 07:00:00,396.36,6785.74,6841.0,1769.0,93.0,1.0,5072.0,1769.0,406.38
156,2024-01-07 08:00:00,436.63,7527.49,7616.0,1955.0,100.0,1.0,5661.0,1955.0,416.07
157,2024-01-07 09:00:00,463.23,7930.45,8007.0,2027.0,100.0,1.0,5980.0,2027.0,414.11
158,2024-01-07 10:00:00,482.44,8317.29,8401.0,2033.0,100.0,1.0,6368.0,2033.0,420.65
159,2024-01-07 11:00:00,446.99,7652.54,7726.0,2030.0,100.0,1.0,5696.0,2030.0,414.96
160,2024-01-07 12:00:00,480.36,8281.33,8366.0,2354.0,100.0,1.0,6012.0,2354.0,414.88
161,2024-01-07 13:00:00,518.6,8878.48,8965.0,2383.0,100.0,1.0,6582.0,2383.0,408.37
162,2024-01-07 14:00:00,476.6,8216.62,8301.0,1902.0,100.0,1.0,6399.0,1902.0,407.77
163,2024-01-07 15:00:00,458.31,7846.31,7913.0,1856.0,93.0,1.0,6057.0,1856.0,403.13
164,2024-01-07 16:00:00,476.82,8220.35,8301.0,1937.0,100.0,1.0,6364.0,1937.0,406.38
165,2024-01-07 17:00:00,458.91,7856.48,7925.0,1950.0,100.0,1.0,5975.0,1950.0,402.83
166,2024-01-07 18:00:00,451.16,7778.03,7859.0,1914.0,100.0,1.0,5945.0,1914.0,406.73
167,2024-01-07 19:00:00,435.49,7455.65,7520.0,1763.0,100.0,1.0,5757.0,1763.0,405.31
168,2024-01-07 20:00:00,437.91,7549.63,7627.0,1704.0,100.0,1.0,5923.0,1704.0,409.26
169,2024-01-07 21:00:00,426.41,7300.2,7366.0,1615.0,100.0,1.0,5751.0,1615.0,411.29
170,2024-01-07 22:00:00,416.18,7174.97,7247.0,1459.0,100.0,1.0,5788.0,1459.0,413.89
171,2024-01-07 23:00:00,429.17,7347.46,7414.0,1584.0,100.0,1.0,5830.0,1584.0,407.84
172,2024-01-08 00:00:00,481.31,8297.86,8380.0,1722.0,93.0,1.0,6658.0,1722.0,413.47
173,2024-01-08 01:00:00,510.6,8741.5,8823.0,2125.0,100.0,1.0,6698.0,2125.0,410.38
174,2024-01-08 02:00:00,1105.95,19066.53,19256.0,7035.0,100.0,1.0,12221.0,7035.0,412.56
175,2024-01-08 03:00:00,1538.16,26333.25,26566.0,10114.0,100.0,1.0,16452.0,10114.0,408.0
176,2024-01-08 04:00:00,618.61,10664.86,10771.0,3755.0,100.0,1.0,7016.0,3755.0,410.44
177,2024-01-08 05:00:00,399.06,6831.85,6896.0,1773.0,100.0,1.0,5123.0,1773.0,406.58
178,2024-01-08 06:00:00,370.63,6389.7,6454.0,1536.0,100.0,1.0,4918.0,1536.0,409.78
179,2024-01-08 07:00:00,342.03,5855.49,5911.0,1397.0,93.0,1.0,4514.0,1397.0,402.88
180,2024-01-08 08:00:00,391.38,6747.31,6819.0,1669.0,100.0,1.0,5150.0,1669.0,411.05
181,2024-01-08 09:00:00,459.15,7860.66,7929.0,2097.0,100.0,1.0,5832.0,2097.0,403.67
182,2024-01-08 10:00:00,448.07,7724.79,7814.0,2020.0,100.0,1.0,5794.0,2020.0,413.39
183,2024-01-08 11:00:00,418.38,7162.68,7233.0,1913.0,100.0,1.0,5320.0,1913.0,404.23
184,2024-01-08 12:00:00,412.54,7112.24,7189.0,1720.0,100.0,1.0,5469.0,1720.0,400.53
185,2024-01-08 13:00:00,478.28,8188.12,8274.0,2294.0,100.0,1.0,5980.0,2294.0,395.57
186,2024-01-08 14:00:00,482.72,8322.16,8409.0,2237.0,100.0,1.0,6172.0,2237.0,396.87
187,2024-01-08 15:00:00,491.3,8411.03,8489.0,2299.0,100.0,1.0,6190.0,2299.0,391.64
188,2024-01-08 16:00:00,452.17,7795.4,7877.0,1877.0,93.0,1.0,6000.0,1877.0,393.25
189,2024-01-08 17:00:00,401.43,6872.55,6938.0,1343.0,100.0,1.0,5595.0,1343.0,387.5
190,2024-01-08 18:00:00,384.59,6630.37,6705.0,1248.0,100.0,1.0,5457.0,1248.0,389.8
191,2024-01-08 19:00:00,419.08,7174.7,7242.0,1249.0,100.0,1.0,5993.0,1249.0,383.85
192,2024-01-08 20:00:00,348.83,6013.9,6078.0,716.0,100.0,1.0,5362.0,716.0,385.43
193,2024-01-08 21:00:00,298.66,5112.99,5165.0,697.0,100.0,1.0,4468.0,697.0,381.61
194,2024-01-08 22:00:00,295.51,5094.55,5152.0,550.0,100.0,1.0,4602.0,550.0,384.42
195,2024-01-08 23:00:00,282.82,4841.88,4885.0,506.0,100.0,1.0,4379.0,506.0,380.28
196,2024-01-09 00:00:00,325.28,5607.85,5667.0,1534.0,100.0,1.0,4133.0,1534.0,384.23
197,2024-01-09 01:00:00,310.13,5309.45,5358.0,802.0,100.0,1.0,4556.0,802.0,381.13
198,2024-01-09 02:00:00,275.36,4747.26,4800.0,357.0,100.0,1.0,4443.0,357.0,384.02
199,2024-01-09 03:00:00,267.48,4579.23,4619.0,424.0,100.0,1.0,4195.0,424.0,380.44
200,2024-01-09 04:00:00,266.19,4589.14,4639.0,637.0,100.0,1.0,4002.0,637.0,383.59
201,2024-01-09 05:00:00,270.77,4635.54,4677.0,573.0,100.0,1.0,4104.0,573.0,380.61
202,2024-01-09 06:00:00,277.89,4790.75,4839.0,644.0,100.0,1.0,4195.0,644.0,384.89
203,2024-01-09 07:00:00,275.69,4719.81,4761.0,673.0,100.0,1.0,4088.0,673.0,380.75
204,2024-01-09 08:00:00,285.16,4916.17,4966.0,580.0,100.0,1.0,4386.0,580.0,378.45
205,2024-01-09 09:00:00,259.94,4450.16,4486.0,587.0,100.0,1.0,3899.0,587.0,376.24
206,2024-01-09 10:00:00,274.97,4740.4,4786.0,608.0,100.0,1.0,4178.0,608.0,380.07
207,2024-01-09 11:00:00,278.52,4768.25,4810.0,734.0,100.0,1.0,4076.0,734.0,375.51
208,2024-01-09 12:00:00,292.54,5043.45,5090.0,851.0,100.0,1.0,4239.0,851.0,381.07
209,2024-01-09 13:00:00,302.04,5170.98,5219.0,1125.0,100.0,1.0,4094.0,1125.0,380.56
210,2024-01-09 14:00:00,317.55,5474.64,5533.0,1085.0,100.0,1.0,4448.0,1085.0,381.77
211,2024-01-09 15:00:00,313.1,5360.3,5415.0,899.0,100.0,1.0,4516.0,899.0,378.79
212,2024-01-09 16:00:00,276.06,4759.26,4812.0,672.0,100.0,1.0,4140.0,672.0,381.26
213,2024-01-09 17:00:00,275.66,4719.33,4769.0,696.0,93.0,1.0,4073.0,696.0,379.5
214,2024-01-09 18:00:00,302.26,5210.95,5265.0,622.0,100.0,1.0,4643.0,622.0,383.74
215,2024-01-09 19:00:00,300.3,5141.14,5189.0,774.0,100.0,1.0,4415.0,774.0,381.78
216,2024-01-09 20:00:00,297.64,5131.37,5185.0,662.0,100.0,1.0,4523.0,662.0,382.88
217,2024-01-09 21:00:00,291.72,4994.3,5036.0,611.0,100.0,1.0,4425.0,611.0,378.01
218,2024-01-09 22:00:00,280.0,4827.18,4877.0,511.0,100.0,1.0,4366.0,511.0,379.91
219,2024-01-09 23:00:00,268.79,4601.65,4644.0,462.0,100.0,1.0,4182.0,462.0,377.64
220,2024-01-10 00:00:00,259.5,4473.78,4519.0,337.0,100.0,1.0,4182.0,337.0,380.73
221,2024-01-10 01:00:00,261.87,4483.3,4525.0,452.0,100.0,1.0,4073.0,452.0,376.48
222,2024-01-10 02:00:00,227.63,3924.26,3960.0,133.0,100.0,1.0,3827.0,133.0,377.74
223,2024-01-10 03:00:00,252.54,4323.57,4358.0,213.0,100.0,1.0,4145.0,213.0,376.1
224,2024-01-10 04:00:00,341.36,5884.97,5942.0,354.0,100.0,1.0,5588.0,354.0,380.41
225,2024-01-10 05:00:00,382.75,6552.69,6602.0,1166.0,100.0,1.0,5436.0,1166.0,380.62
226,2024-01-10 06:00:00,318.19,5485.58,5538.0,984.0,100.0,1.0,4554.0,984.0,383.81
227,2024-01-10 07:00:00,313.93,5374.46,5422.0,1082.0,100.0,1.0,4340.0,1082.0,384.75
228,2024-01-10 08:00:00,354.54,6112.33,6179.0,1390.0,100.0,1.0,4789.0,1390.0,388.96
229,2024-01-10 09:00:00,373.56,6395.31,6457.0,1608.0,100.0,1.0,4849.0,1608.0,386.5
230,2024-01-10 10:00:00,371.22,6399.82,6472.0,1541.0,100.0,1.0,4931.0,1541.0,390.66
231,2024-01-10 11:00:00,360.64,6174.09,6240.0,1657.0,100.0,1.0,4583.0,1657.0,390.09
232,2024-01-10 12:00:00,377.07,6500.62,6572.0,1740.0,100.0,1.0,4832.0,1740.0,395.43
233,2024-01-10 13:00:00,386.76,6621.34,6688.0,1855.0,100.0,1.0,4833.0,1855.0,390.86
234,2024-01-10 14:00:00,377.91,6515.14,6586.0,1564.0,92.0,1.0,5022.0,1564.0,389.9
235,2024-01-10 15:00:00,375.71,6432.23,6498.0,1449.0,100.0,1.0,5049.0,1449.0,366.15
236,2024-01-10 16:00:00,393.96,6791.82,6855.0,1414.0,100.0,1.0,5441.0,1414.0,387.89
237,2024-01-10 17:00:00,358.17,6131.89,6202.0,1246.0,100.0,1.0,4956.0,1246.0,384.97
238,2024-01-10 18:00:00,383.94,6619.15,6694.0,1486.0,100.0,1.0,5208.0,1486.0,385.34
239,2024-01-10 19:00:00,372.1,6370.31,6435.0,1271.0,100.0,1.0,5164.0,1271.0,381.71
240,2024-01-10 20:00:00,382.45,6593.5,6673.0,1174.0,100.0,1.0,5499.0,1174.0,382.7
241,2024-01-10 21:00:00,347.59,5950.78,6019.0,1009.0,100.0,1.0,5010.0,1009.0,379.37
242,2024-01-10 22:00:00,351.08,6052.66,6121.0,925.0,100.0,1.0,5196.0,925.0,381.15
243,2024-01-10 23:00:00,377.96,6470.63,6541.0,830.0,100.0,1.0,5711.0,830.0,377.95
244,2024-01-11 00:00:00,312.75,5391.78,5455.0,585.0,100.0,1.0,4870.0,585.0,379.84
245,2024-01-11 01:00:00,345.75,5919.17,5989.0,461.0,100.0,1.0,5528.0,461.0,376.69
246,2024-01-11 02:00:00,284.51,4904.9,4965.0,366.0,100.0,1.0,4599.0,366.0,379.63
247,2024-01-11 03:00:00,281.64,4821.61,4876.0,507.0,100.0,1.0,4369.0,507.0,378.31
248,2024-01-11 04:00:00,272.65,4700.56,4760.0,418.0,100.0,1.0,4342.0,418.0,378.95
249,2024-01-11 05:00:00,269.93,4621.21,4679.0,416.0,100.0,1.0,4263.0,416.0,376.46
250,2024-01-11 06:00:00,275.39,4747.67,4807.0,437.0,100.0,1.0,4370.0,437.0,378.47
