,datetime,CH4,CO,NO,NO2,OZ,PM10,PM2.5,SO2
217,2023-12-07 20:00:00,1.49,0.2,0.016,0.032,0.0015,0.011,0.01,0.0008
218,2023-12-07 21:00:00,1.48,,0.013,0.028,0.0022,0.012,0.01,0.0009
219,2023-12-07 21:00:00,1.48,0.2,0.013,0.028,0.0022,0.012,0.01,0.0009
220,2023-12-07 22:00:00,1.47,0.2,0.009,0.026,0.0027,0.012,0.01,0.0013
221,2023-12-07 22:00:00,1.47,,0.009,0.026,0.0027,0.012,0.01,0.0013
222,2023-12-07 23:00:00,1.48,0.2,0.009,0.025,0.0026,0.013,0.011,0.0007
223,2023-12-07 23:00:00,1.48,,0.009,0.025,0.0026,0.013,0.011,0.0007
224,2023-12-08 00:00:00,1.48,,0.008,0.025,0.0007,0.013,0.011,0.0016
225,2023-12-08 00:00:00,1.48,0.0,0.008,0.025,0.0007,0.013,0.011,0.0016
226,2023-12-08 01:00:00,1.49,,0.013,0.026,0.0013,0.015,0.012,0.001
227,2023-12-08 02:00:00,1.49,,0.009,0.025,0.0039,0.014,0.012,0.0011
228,2023-12-08 03:00:00,1.48,,0.005,0.024,0.0054,0.013,0.011,0.0007
229,2023-12-08 04:00:00,1.53,,0.009,0.027,0.0015,0.014,0.012,0.001
230,2023-12-08 05:00:00,1.5,,0.005,0.025,0.008,0.012,0.01,0.0011
231,2023-12-08 06:00:00,1.5,,0.006,0.025,0.0049,0.012,0.01,0.0008
232,2023-12-08 07:00:00,1.5,,0.008,0.028,0.003,0.013,0.012,0.0011
233,2023-12-08 08:00:00,1.49,,0.014,0.03,0.0021,0.013,0.011,0.0015
234,2023-12-08 09:00:00,1.5,,0.032,0.033,0.0022,0.016,0.013,0.0026
235,2023-12-08 10:00:00,1.51,,0.052,0.034,0.0036,0.019,0.014,0.0033
236,2023-12-08 11:00:00,1.52,,0.055,0.032,0.0054,0.022,0.017,0.0043
237,2023-12-08 12:00:00,1.48,,0.029,0.022,0.01,0.02,0.014,0.0031
238,2023-12-08 13:00:00,1.49,,0.032,0.022,0.0098,0.031,0.016,0.0031
239,2023-12-08 14:00:00,1.5,,0.035,0.027,0.0078,0.021,0.016,0.0033
240,2023-12-08 15:00:00,1.49,,0.022,0.024,0.0098,0.018,0.014,0.0027
241,2023-12-08 16:00:00,1.49,,0.015,0.026,0.0061,0.016,0.013,0.002
242,2023-12-08 17:00:00,1.5,,0.017,0.03,0.0034,0.017,0.013,0.002
243,2023-12-08 18:00:00,1.53,,0.042,0.035,0.0024,0.021,0.016,0.0031
244,2023-12-08 19:00:00,1.54,,0.045,0.034,0.0023,0.021,0.016,0.005
245,2023-12-08 20:00:00,1.52,,0.049,0.034,0.0025,0.023,0.017,0.007
246,2023-12-08 21:00:00,1.52,,0.039,0.033,0.0024,0.024,0.018,0.0065
247,2023-12-08 22:00:00,1.51,,0.015,0.028,0.0028,0.022,0.016,0.0039
248,2023-12-08 23:00:00,1.52,,0.009,0.026,0.0034,0.019,0.015,0.0028
249,2023-12-09 00:00:00,1.54,,0.031,0.031,0.0021,0.022,0.017,0.0045
250,2023-12-09 01:00:00,1.53,,0.032,0.033,0.0023,0.022,0.017,0.0069
251,2023-12-09 02:00:00,1.54,,0.02,0.031,0.0026,0.019,0.016,0.0057
252,2023-12-09 03:00:00,1.54,,0.017,0.03,0.0026,0.021,0.016,0.0053
253,2023-12-09 04:00:00,1.54,,0.018,0.031,0.0027,0.019,0.015,0.0052
254,2023-12-09 05:00:00,1.55,,0.031,0.033,0.002,0.022,0.015,0.0088
255,2023-12-09 06:00:00,1.53,,0.019,0.031,0.0024,0.02,0.015,0.0135
256,2023-12-09 07:00:00,1.52,,0.016,0.031,0.0022,0.018,0.015,0.0138
257,2023-12-09 08:00:00,1.53,,0.029,0.033,0.0021,0.024,0.016,0.0129
258,2023-12-09 09:00:00,1.53,,0.024,0.031,0.0025,0.023,0.015,0.0105
259,2023-12-09 10:00:00,1.54,,0.03,0.031,0.0036,0.022,0.016,0.0103
260,2023-12-09 11:00:00,1.63,,0.038,0.03,0.0051,0.025,0.016,0.0168
261,2023-12-09 12:00:00,1.54,,0.038,0.031,0.0067,0.023,0.016,0.0184
262,2023-12-09 13:00:00,1.54,,0.044,0.03,0.007,0.023,0.016,0.0209
263,2023-12-09 14:00:00,1.53,,0.038,0.028,0.0068,0.022,0.016,0.0205
264,2023-12-09 15:00:00,1.52,,0.03,0.029,0.0062,0.019,0.015,0.0138
265,2023-12-09 16:00:00,1.52,,0.022,0.031,0.0042,0.019,0.014,0.0106
266,2023-12-09 17:00:00,1.52,,0.022,0.034,0.0021,0.018,0.014,0.012
267,2023-12-09 18:00:00,1.51,,0.02,0.034,0.0022,0.018,0.014,0.0131
268,2023-12-09 19:00:00,1.52,,0.019,0.034,0.002,0.019,0.015,0.0133
269,2023-12-09 20:00:00,1.53,,0.023,0.035,0.0019,0.019,0.014,0.0142
270,2023-12-09 21:00:00,1.53,,0.023,0.035,0.0021,0.02,0.014,0.0167
271,2023-12-09 22:00:00,1.53,,0.02,0.035,0.0019,0.019,0.014,0.0164
272,2023-12-09 23:00:00,1.52,,0.017,0.035,0.0019,0.019,0.014,0.0132
273,2023-12-10 00:00:00,1.52,,0.017,0.035,0.0021,0.018,0.014,0.0116
274,2023-12-10 01:00:00,1.52,,0.015,0.034,0.0019,0.017,0.014,0.011
275,2023-12-10 02:00:00,1.53,,0.015,0.034,0.0019,0.017,0.014,0.01
276,2023-12-10 03:00:00,1.53,,0.018,0.034,0.0022,0.021,0.015,0.0098
277,2023-12-10 04:00:00,1.53,,0.013,0.034,0.0019,0.021,0.015,0.0089
278,2023-12-10 05:00:00,1.52,,0.01,0.033,0.0021,0.018,0.013,0.0085
279,2023-12-10 06:00:00,1.51,,0.013,0.033,0.0017,0.019,0.014,0.0087
280,2023-12-10 07:00:00,1.52,,0.014,0.034,0.0018,0.02,0.015,0.0082
281,2023-12-10 08:00:00,1.52,,0.011,0.032,0.0031,0.02,0.014,0.0068
282,2023-12-10 09:00:00,1.52,,0.016,0.033,0.0021,0.019,0.014,0.0069
283,2023-12-10 10:00:00,1.52,,0.021,0.033,0.0035,0.02,0.015,0.0072
284,2023-12-10 11:00:00,1.51,,0.019,0.03,0.0084,0.021,0.015,0.0073
285,2023-12-10 12:00:00,1.5,,0.008,0.018,0.0174,0.018,0.013,0.0058
286,2023-12-10 13:00:00,1.5,,0.009,0.019,0.0165,0.016,0.013,0.0052
287,2023-12-10 14:00:00,1.51,,0.009,0.022,0.0162,0.017,0.013,0.0045
288,2023-12-10 15:00:00,1.5,,0.007,0.026,0.0143,0.015,0.012,0.0039
289,2023-12-10 16:00:00,1.49,,0.007,0.032,0.0093,0.015,0.012,0.0036
290,2023-12-10 17:00:00,1.49,,0.005,0.036,0.0068,0.016,0.012,0.0032
291,2023-12-10 18:00:00,1.49,,0.004,0.036,0.007,0.015,0.013,0.0035
