,datetime,CH4,CO,NO,NO2,OZ,PM10,PM2.5,SO2
610,2023-09-24 01:00:00,0.0,0.1,0.0,0.022,0.0665,0.03,0.011,0.0035
611,2023-09-24 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,2023-09-24 02:00:00,0.0,0.1,0.0,0.019,0.0705,0.031,0.012,0.0037
613,2023-09-24 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,2023-09-24 03:00:00,0.0,0.1,0.0,0.016,0.0728,0.031,0.012,0.0037
615,2023-09-24 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,2023-09-24 04:00:00,0.0,0.1,0.0,0.015,0.0712,0.032,0.013,0.0042
617,2023-09-24 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,2023-09-24 05:00:00,0.0,0.1,0.0,0.015,0.0704,0.03,0.012,0.0038
619,2023-09-24 06:00:00,0.0,0.1,0.0,0.015,0.0702,0.029,0.012,0.0034
620,2023-09-24 07:00:00,0.0,0.1,0.0,0.018,0.0668,0.027,0.012,0.0035
621,2023-09-24 08:00:00,0.0,0.1,0.001,0.021,0.0645,0.029,0.013,0.004
622,2023-09-24 09:00:00,0.0,0.1,0.002,0.024,0.062,0.032,0.014,0.0039
623,2023-09-24 10:00:00,0.0,0.1,0.004,0.025,0.0628,0.041,0.018,0.0039
624,2023-09-24 11:00:00,0.0,0.1,0.004,0.026,0.0664,0.043,0.018,0.0038
625,2023-09-24 12:00:00,0.0,0.1,0.003,0.023,0.0796,0.04,0.017,0.0033
626,2023-09-24 13:00:00,0.0,0.1,0.002,0.017,0.091,0.041,0.015,0.0031
627,2023-09-24 14:00:00,0.0,0.1,0.001,0.014,0.0973,0.043,0.014,0.0029
628,2023-09-24 15:00:00,0.0,0.1,0.001,0.011,0.1004,0.044,0.013,0.0027
629,2023-09-24 16:00:00,0.0,0.1,0.001,0.011,0.0989,0.044,0.014,0.003
630,2023-09-24 17:00:00,0.0,0.1,0.0,0.018,0.0914,0.037,0.013,0.0029
631,2023-09-24 18:00:00,0.0,0.1,0.0,0.029,0.0772,0.038,0.013,0.0026
632,2023-09-24 19:00:00,0.0,0.2,0.0,0.039,0.0662,0.042,0.014,0.0027
633,2023-09-24 20:00:00,0.0,0.2,0.0,0.042,0.0658,0.042,0.015,0.0029
634,2023-09-24 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,2023-09-24 21:00:00,0.0,0.13,0.0,0.03,0.0727,0.038,0.014,0.0027
636,2023-09-24 22:00:00,0.0,0.1,0.0,0.026,0.0717,0.037,0.015,0.0026
637,2023-09-24 23:00:00,0.0,0.1,0.0,0.025,0.0695,0.035,0.013,0.0024
638,2023-09-25 00:00:00,0.0,0.1,0.0,0.026,0.0677,0.032,0.013,0.0026
639,2023-09-25 01:00:00,0.0,0.1,0.0,0.029,0.0658,0.034,0.014,0.0023
640,2023-09-25 02:00:00,0.0,0.1,0.0,0.02,0.0665,0.048,0.024,0.0021
641,2023-09-25 03:00:00,0.0,0.23,0.0,0.012,0.0551,0.04,0.026,0.0018
642,2023-09-25 04:00:00,0.0,0.2,0.0,0.013,0.0399,0.019,0.014,0.0018
643,2023-09-25 05:00:00,0.0,0.2,0.0,0.013,0.0437,0.005,0.004,0.0017
644,2023-09-25 06:00:00,0.0,0.2,0.0,0.014,0.0419,0.002,0.001,0.0015
645,2023-09-25 07:00:00,0.0,0.2,0.0,0.018,0.0359,0.007,0.004,0.0016
646,2023-09-25 08:00:00,0.0,0.23,0.001,0.024,0.0324,0.007,0.004,0.0019
647,2023-09-25 09:00:00,0.0,0.3,0.003,0.027,0.034,0.009,0.005,0.0018
648,2023-09-25 10:00:00,0.0,0.3,0.003,0.027,0.0348,0.013,0.006,0.002
649,2023-09-25 11:00:00,0.0,0.3,0.005,0.028,0.0365,0.013,0.007,0.002
650,2023-09-25 12:00:00,0.0,0.27,0.004,0.025,0.0429,0.015,0.006,0.0019
651,2023-09-25 13:00:00,0.18,0.27,0.004,0.024,0.0438,0.015,0.008,0.0021
652,2023-09-25 05:00:00,0.0,0.2,0.0,0.013,0.0437,0.0,0.0,0.0017
653,2023-09-25 14:00:00,1.46,0.2,0.004,0.025,0.0423,0.016,0.008,0.002
654,2023-09-25 15:00:00,1.47,0.0,0.004,0.03,0.0377,0.016,0.008,0.0018
655,2023-09-25 16:00:00,1.43,0.0,0.004,0.024,0.0478,0.012,0.004,0.002
656,2023-09-25 17:00:00,1.43,0.0,0.004,0.031,0.0409,0.016,0.007,0.0019
657,2023-09-25 18:00:00,1.44,0.03,0.003,0.038,0.0316,0.016,0.007,0.0019
658,2023-09-25 19:00:00,1.43,0.1,0.003,0.054,0.0163,0.02,0.008,0.0018
659,2023-09-25 20:00:00,1.43,0.17,0.006,0.059,0.007,0.02,0.008,0.0021
660,2023-09-25 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,2023-09-25 21:00:00,1.44,0.2,0.013,0.055,0.0019,0.019,0.008,0.002
662,2023-09-25 22:00:00,1.43,0.1,0.005,0.052,0.0032,0.016,0.008,0.002
663,2023-09-25 23:00:00,1.43,0.1,0.002,0.051,0.0041,0.015,0.007,0.0019
664,2023-09-26 00:00:00,1.42,0.1,0.001,0.046,0.0035,0.011,0.006,0.0019
665,2023-09-26 01:00:00,1.45,0.1,0.007,0.045,0.0019,0.012,0.006,0.0021
666,2023-09-26 02:00:00,1.45,0.2,0.015,0.043,0.002,0.016,0.008,0.0022
667,2023-09-26 03:00:00,1.46,0.3,0.018,0.043,0.0017,0.014,0.008,0.002
668,2023-09-26 04:00:00,1.47,0.3,0.02,0.041,0.0019,0.012,0.008,0.0023
669,2023-09-26 05:00:00,1.49,0.3,0.029,0.042,0.002,0.015,0.008,0.0026
670,2023-09-26 06:00:00,1.49,0.3,0.04,0.038,0.0019,0.013,0.008,0.0028
671,2023-09-26 07:00:00,1.5,0.3,0.033,0.035,0.0025,0.015,0.009,0.0027
672,2023-09-26 08:00:00,1.53,0.33,0.065,0.031,0.0031,0.022,0.012,0.0033
673,2023-09-26 09:00:00,1.55,0.43,0.052,0.051,0.0071,0.04,0.024,0.0031
674,2023-09-26 10:00:00,1.51,0.37,0.035,0.056,0.0174,0.016,0.004,0.0033
675,2023-09-25 13:00:00,0.0,0.27,0.004,0.024,0.0438,0.015,0.008,0.0021
676,2023-09-26 11:00:00,1.49,0.3,0.025,0.051,0.024,0.023,0.009,0.0032
677,2023-09-26 12:00:00,1.47,0.3,0.019,0.049,0.0281,0.022,0.008,0.003
678,2023-09-26 13:00:00,1.45,0.23,0.014,0.045,0.0357,0.017,0.006,0.0028
679,2023-09-26 14:00:00,1.45,0.3,0.019,0.052,0.0313,0.022,0.008,0.0028
680,2023-09-26 15:00:00,1.44,0.3,0.019,0.057,0.0295,0.021,0.009,0.0032
681,2023-09-26 16:00:00,1.44,0.3,0.016,0.06,0.0286,0.025,0.01,0.0027
682,2023-09-26 17:00:00,1.45,0.23,0.009,0.057,0.0313,0.024,0.008,0.0028
683,2023-09-26 18:00:00,1.43,0.2,0.002,0.048,0.035,0.023,0.008,0.0024
684,2023-09-26 19:00:00,1.44,0.33,0.014,0.064,0.0084,0.028,0.011,0.0021
685,2023-09-26 20:00:00,1.46,0.4,0.026,0.071,0.0025,0.024,0.01,0.0028
686,2023-09-26 21:00:00,1.51,0.57,0.048,0.076,0.003,0.034,0.014,0.0034
687,2023-09-26 22:00:00,1.53,0.7,0.06,0.08,0.003,0.034,0.015,0.0037
688,2023-09-26 23:00:00,1.55,0.7,0.07,0.081,0.0028,0.035,0.016,0.004
689,2023-09-27 00:00:00,1.54,0.67,0.062,0.078,0.0027,0.028,0.015,0.0037
690,2023-09-27 01:00:00,1.58,0.7,0.084,0.079,0.0028,0.031,0.017,0.0042
691,2023-09-27 02:00:00,1.58,0.7,0.078,0.075,0.0025,0.028,0.016,0.0039
692,2023-09-27 03:00:00,1.58,0.5,0.073,0.07,0.0024,0.025,0.015,0.0039
693,2023-09-27 04:00:00,1.65,0.7,0.126,0.071,0.0025,0.029,0.018,0.0046
694,2023-09-27 05:00:00,1.63,0.47,0.1,0.073,0.002,0.032,0.019,0.0043
695,2023-09-27 06:00:00,1.57,0.23,0.035,0.066,0.002,0.018,0.011,0.0027
696,2023-09-27 07:00:00,1.66,0.4,0.087,0.058,0.0022,0.022,0.014,0.0037
697,2023-09-27 08:00:00,1.68,0.37,0.083,0.071,0.0035,0.032,0.019,0.0038
698,2023-09-27 09:00:00,1.63,0.4,0.066,0.073,0.0081,0.034,0.014,0.0033
699,2023-09-27 10:00:00,1.58,0.4,0.069,0.082,0.011,0.047,0.02,0.0031
700,2023-09-27 11:00:00,1.53,0.33,0.05,0.078,0.0183,0.053,0.019,0.0027
701,2023-09-27 12:00:00,1.47,0.1,0.014,0.046,0.0461,0.033,0.011,0.0021
702,2023-09-27 13:00:00,1.43,0.0,0.003,0.02,0.0651,0.014,0.005,0.0017
703,2023-09-27 14:00:00,1.43,0.0,0.003,0.018,0.068,0.01,0.005,0.0015
704,2023-09-27 15:00:00,1.42,0.2,0.003,0.022,0.0627,0.015,0.006,0.0014
705,2023-09-27 16:00:00,1.41,0.2,0.002,0.022,0.0671,0.016,0.007,0.0013
706,2023-09-27 17:00:00,1.41,0.2,0.002,0.026,0.0621,0.017,0.007,0.0012
707,2023-09-27 18:00:00,1.41,0.23,0.001,0.034,0.0418,0.023,0.01,0.0011
708,2023-09-27 19:00:00,1.43,0.37,0.012,0.066,0.0115,0.022,0.008,0.0014
709,2023-09-27 20:00:00,1.44,0.57,0.03,0.084,0.0027,0.027,0.011,0.0017
710,2023-09-27 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,2023-09-27 21:00:00,1.43,0.53,0.019,0.082,0.0026,0.024,0.011,0.0017
712,2023-09-27 22:00:00,1.43,0.63,0.049,0.08,0.0027,0.025,0.012,0.0023
713,2023-09-27 23:00:00,1.45,0.73,0.076,0.082,0.0022,0.029,0.014,0.003
714,2023-09-28 00:00:00,1.5,0.9,0.097,0.086,0.0025,0.036,0.017,0.0032
715,2023-09-28 01:00:00,1.57,0.83,0.1,0.081,0.0026,0.038,0.019,0.0035
716,2023-09-28 02:00:00,1.61,1.03,0.162,0.086,0.0029,0.041,0.02,0.0049
717,2023-09-28 03:00:00,1.66,1.13,0.149,0.088,0.003,0.043,0.022,0.0048
718,2023-09-28 04:00:00,1.6,0.63,0.06,0.085,0.0017,0.028,0.016,0.0032
719,2023-09-28 05:00:00,1.59,0.37,0.025,0.082,0.0019,0.022,0.013,0.002
720,2023-09-28 06:00:00,1.56,0.3,0.009,0.075,0.0033,0.02,0.012,0.0016
721,2023-09-28 07:00:00,1.52,0.3,0.004,0.066,0.0109,0.019,0.01,0.0015
722,2023-09-28 08:00:00,1.52,0.3,0.008,0.058,0.0175,0.021,0.011,0.0016
723,2023-09-28 09:00:00,1.5,0.4,0.024,0.065,0.0163,0.028,0.012,0.002
724,2023-09-28 10:00:00,1.48,0.33,0.026,0.063,0.0237,0.038,0.015,0.0021
725,2023-09-28 11:00:00,1.48,0.3,0.016,0.052,0.0363,0.034,0.014,0.0018
726,2023-09-28 12:00:00,1.47,0.2,0.008,0.035,0.0577,0.027,0.009,0.0016
727,2023-09-28 13:00:00,1.42,0.2,0.004,0.025,0.0701,0.02,0.008,0.0016
728,2023-09-28 14:00:00,1.42,0.2,0.004,0.025,0.0739,0.018,0.007,0.0015
729,2023-09-28 15:00:00,1.41,0.2,0.003,0.028,0.0704,0.019,0.008,0.0015
730,2023-09-28 16:00:00,1.42,0.17,0.003,0.028,0.0728,0.022,0.008,0.0012
731,2023-09-28 17:00:00,1.42,0.13,0.002,0.029,0.0644,0.025,0.009,0.001
732,2023-09-28 18:00:00,1.41,0.2,0.001,0.036,0.0568,0.026,0.009,0.001
733,2023-09-28 19:00:00,1.41,0.23,0.001,0.051,0.0362,0.031,0.012,0.0013
734,2023-09-28 20:00:00,1.42,0.3,0.003,0.072,0.0197,0.032,0.013,0.0012
735,2023-09-28 21:00:00,1.48,0.27,0.001,0.06,0.0278,0.03,0.014,0.0013
736,2023-09-28 22:00:00,1.5,0.3,0.001,0.057,0.0275,0.029,0.014,0.0012
737,2023-09-28 23:00:00,1.44,0.2,0.001,0.053,0.0351,0.026,0.012,0.0011
738,2023-09-29 00:00:00,1.43,0.2,0.0,0.048,0.0353,0.024,0.012,0.001
739,2023-09-29 01:00:00,1.42,0.2,0.0,0.042,0.0396,0.023,0.012,0.0013
740,2023-09-29 02:00:00,1.43,0.13,0.0,0.031,0.0488,0.022,0.011,0.001
741,2023-09-29 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,2023-09-29 03:00:00,1.43,0.3,0.0,0.026,0.0503,0.021,0.011,0.0009
743,2023-09-29 04:00:00,1.43,0.3,0.0,0.024,0.0508,0.02,0.01,0.0011
744,2023-09-29 05:00:00,1.43,0.3,0.0,0.022,0.0489,0.02,0.01,0.0013
745,2023-09-29 06:00:00,1.44,0.3,0.0,0.027,0.0399,0.02,0.01,0.0012
746,2023-09-29 07:00:00,1.44,0.37,0.003,0.053,0.0159,0.023,0.012,0.0012
747,2023-09-29 08:00:00,1.46,0.43,0.019,0.06,0.0108,0.027,0.012,0.0015
748,2023-09-29 09:00:00,1.48,0.57,0.041,0.069,0.0101,0.038,0.015,0.0017
749,2023-09-29 10:00:00,1.49,0.6,0.047,0.073,0.0127,0.053,0.02,0.0023
750,2023-09-29 11:00:00,1.5,0.67,0.051,0.077,0.0155,0.063,0.022,0.0028
751,2023-09-29 12:00:00,1.51,0.57,0.03,0.069,0.0276,0.063,0.021,0.0022
752,2023-09-29 13:00:00,1.46,0.4,0.013,0.048,0.0441,0.044,0.013,0.0022
753,2023-09-29 14:00:00,1.43,0.3,0.006,0.032,0.0632,0.033,0.011,0.0017
754,2023-09-29 15:00:00,1.41,0.13,0.003,0.027,0.0713,0.03,0.01,0.0014
755,2023-09-29 16:00:00,1.41,0.1,0.003,0.028,0.0733,0.027,0.01,0.0015
756,2023-09-29 17:00:00,1.4,0.13,0.001,0.032,0.07,0.026,0.011,0.0015
757,2023-09-29 18:00:00,1.41,0.17,0.001,0.047,0.0562,0.033,0.013,0.0014
758,2023-09-29 19:00:00,1.42,0.3,0.003,0.075,0.0248,0.041,0.018,0.0014
759,2023-09-29 20:00:00,1.45,0.3,0.003,0.082,0.0178,0.04,0.018,0.001
760,2023-09-29 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,2023-09-29 21:00:00,1.45,0.3,0.002,0.082,0.0134,0.037,0.017,0.0014
762,2023-09-29 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,2023-09-29 22:00:00,1.45,0.33,0.007,0.089,0.0085,0.035,0.017,0.0015
764,2023-09-29 23:00:00,1.46,0.4,0.009,0.092,0.0048,0.038,0.018,0.0015
765,2023-09-30 00:00:00,1.46,0.4,0.008,0.087,0.0043,0.035,0.018,0.0014
766,2023-09-30 01:00:00,1.47,0.3,0.005,0.083,0.0049,0.033,0.018,0.0016
767,2023-09-30 02:00:00,1.47,0.33,0.011,0.081,0.0078,0.032,0.018,0.0016
768,2023-09-30 03:00:00,1.48,0.37,0.0,0.063,0.0173,0.031,0.017,0.0011
769,2023-09-30 04:00:00,1.5,0.3,0.001,0.063,0.0165,0.028,0.016,0.0012
770,2023-09-30 05:00:00,1.55,0.3,0.013,0.072,0.0077,0.03,0.018,0.0015
771,2023-09-30 06:00:00,1.56,0.3,0.001,0.058,0.0158,0.028,0.016,0.001
772,2023-09-30 07:00:00,1.55,0.23,0.001,0.056,0.0175,0.029,0.016,0.0012
773,2023-09-30 08:00:00,1.59,0.3,0.007,0.057,0.0195,0.032,0.017,0.0012
774,2023-09-30 09:00:00,1.57,0.3,0.012,0.053,0.0263,0.037,0.018,0.0018
775,2023-09-30 10:00:00,1.57,0.3,0.014,0.05,0.033,0.043,0.02,0.002
776,2023-09-30 11:00:00,1.5,0.23,0.007,0.036,0.0534,0.04,0.018,0.0022
777,2023-09-30 12:00:00,1.46,0.2,0.005,0.03,0.0715,0.037,0.015,0.0024
778,2023-09-30 13:00:00,1.43,0.2,0.003,0.024,0.091,0.036,0.012,0.0024
779,2023-09-30 14:00:00,1.43,0.2,0.001,0.017,0.1028,0.039,0.015,0.0021
780,2023-09-30 15:00:00,1.42,0.2,0.001,0.018,0.1019,0.038,0.015,0.0021
781,2023-09-30 16:00:00,1.42,0.2,0.001,0.02,0.0985,0.04,0.017,0.0021
782,2023-09-30 17:00:00,1.42,0.2,0.001,0.023,0.0939,0.037,0.016,0.0017
783,2023-09-30 18:00:00,1.42,0.2,0.0,0.026,0.0834,0.035,0.016,0.0018
784,2023-09-30 19:00:00,1.47,0.23,0.0,0.052,0.0569,0.042,0.018,0.0016
785,2023-09-30 20:00:00,1.44,0.3,0.0,0.057,0.0514,0.049,0.021,0.0016
786,2023-09-30 21:00:00,1.44,0.23,0.0,0.043,0.0655,0.043,0.02,0.0016
787,2023-09-30 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788,2023-09-30 22:00:00,1.46,0.23,0.0,0.038,0.0673,0.04,0.02,0.0016
789,2023-09-30 23:00:00,1.51,0.27,0.0,0.035,0.0667,0.041,0.02,0.0016
